Sector,Source,Area,Case,Year,Data,Unit
N/A,Total Generation,Northwest Territories,Technology,2022,362.6289,GW.h
N/A,Total Generation,Northwest Territories,Technology,2023,361.0478,GW.h
N/A,Total Generation,Northwest Territories,Technology,2024,361.0042,GW.h
N/A,Total Generation,Northwest Territories,Technology,2025,357.7708,GW.h
N/A,Total Generation,Northwest Territories,Technology,2026,353.9564,GW.h
N/A,Total Generation,Northwest Territories,Technology,2027,353.3418,GW.h
N/A,Total Generation,Northwest Territories,Technology,2028,353.342,GW.h
N/A,Total Generation,Northwest Territories,Technology,2029,352.2002,GW.h
N/A,Total Generation,Northwest Territories,Technology,2030,352.0685,GW.h
N/A,Total Generation,Northwest Territories,Technology,2031,351.5006,GW.h
N/A,Total Generation,Northwest Territories,Technology,2032,347.1295,GW.h
N/A,Total Generation,Northwest Territories,Technology,2033,345.5068,GW.h
N/A,Total Generation,Northwest Territories,Technology,2034,344.1523,GW.h
N/A,Total Generation,Northwest Territories,Technology,2035,340.9903,GW.h
N/A,Total Generation,Northwest Territories,Technology,2036,337.801,GW.h
N/A,Total Generation,Northwest Territories,Technology,2037,335.3924,GW.h
N/A,Total Generation,Northwest Territories,Technology,2038,334.8655,GW.h
N/A,Total Generation,Northwest Territories,Technology,2039,334.0786,GW.h
N/A,Total Generation,Northwest Territories,Technology,2040,331.3263,GW.h
N/A,Hydro,Ontario,Technology,2005,35480,GW.h
N/A,Hydro,Ontario,Technology,2006,36031.99,GW.h
N/A,Hydro,Ontario,Technology,2007,34315,GW.h
N/A,Hydro,Ontario,Technology,2008,39614.99,GW.h
N/A,Hydro,Ontario,Technology,2009,39685.01,GW.h
N/A,Hydro,Ontario,Technology,2010,32555,GW.h
N/A,Hydro,Ontario,Technology,2011,34907,GW.h
N/A,Hydro,Ontario,Technology,2012,33887,GW.h
N/A,Hydro,Ontario,Technology,2013,37936,GW.h
N/A,Hydro,Ontario,Technology,2014,39199.48,GW.h
N/A,Hydro,Ontario,Technology,2015,35043.46,GW.h
N/A,Hydro,Ontario,Technology,2016,33856.66,GW.h
N/A,Hydro,Ontario,Technology,2017,35022.12,GW.h
N/A,Hydro,Ontario,Technology,2018,35022.13,GW.h
N/A,Hydro,Ontario,Technology,2019,35201.24,GW.h
N/A,Hydro,Ontario,Technology,2020,35201.34,GW.h
N/A,Hydro,Ontario,Technology,2021,35380.44,GW.h
N/A,Hydro,Ontario,Technology,2022,35380.49,GW.h
N/A,Hydro,Ontario,Technology,2023,35559.53,GW.h
N/A,Hydro,Ontario,Technology,2024,35559.54,GW.h
N/A,Hydro,Ontario,Technology,2025,35754.19,GW.h
N/A,Hydro,Ontario,Technology,2026,35754.19,GW.h
N/A,Hydro,Ontario,Technology,2027,35933.23,GW.h
N/A,Hydro,Ontario,Technology,2028,35914.19,GW.h
N/A,Hydro,Ontario,Technology,2029,36112.27,GW.h
N/A,Hydro,Ontario,Technology,2030,36093.25,GW.h
N/A,Hydro,Ontario,Technology,2031,36291.35,GW.h
N/A,Hydro,Ontario,Technology,2032,36272.29,GW.h
N/A,Hydro,Ontario,Technology,2033,36540.84,GW.h
N/A,Hydro,Ontario,Technology,2034,36540.87,GW.h
N/A,Hydro,Ontario,Technology,2035,36719.89,GW.h
N/A,Hydro,Ontario,Technology,2036,36718.13,GW.h
N/A,Hydro,Ontario,Technology,2037,36986.66,GW.h
N/A,Hydro,Ontario,Technology,2038,36986.66,GW.h
N/A,Hydro,Ontario,Technology,2039,37165.7,GW.h
N/A,Hydro,Ontario,Technology,2040,37165.7,GW.h
N/A,Solar/Wind/Geothermal,Ontario,Technology,2005,26,GW.h
N/A,Solar/Wind/Geothermal,Ontario,Technology,2006,145,GW.h
N/A,Solar/Wind/Geothermal,Ontario,Technology,2007,494,GW.h
N/A,Solar/Wind/Geothermal,Ontario,Technology,2008,1400,GW.h
N/A,Solar/Wind/Geothermal,Ontario,Technology,2009,2305,GW.h
N/A,Solar/Wind/Geothermal,Ontario,Technology,2010,2923,GW.h
N/A,Solar/Wind/Geothermal,Ontario,Technology,2011,4297.999,GW.h
N/A,Solar/Wind/Geothermal,Ontario,Technology,2012,5442,GW.h
N/A,Solar/Wind/Geothermal,Ontario,Technology,2013,6373,GW.h
N/A,Solar/Wind/Geothermal,Ontario,Technology,2014,8658.349,GW.h
N/A,Solar/Wind/Geothermal,Ontario,Technology,2015,14362.756,GW.h
N/A,Solar/Wind/Geothermal,Ontario,Technology,2016,15313.997,GW.h
N/A,Solar/Wind/Geothermal,Ontario,Technology,2017,17603.614,GW.h
N/A,Solar/Wind/Geothermal,Ontario,Technology,2018,18619.772,GW.h
N/A,Solar/Wind/Geothermal,Ontario,Technology,2019,19530.813,GW.h
N/A,Solar/Wind/Geothermal,Ontario,Technology,2020,20354.357,GW.h
N/A,Solar/Wind/Geothermal,Ontario,Technology,2021,20406.907,GW.h
N/A,Solar/Wind/Geothermal,Ontario,Technology,2022,20459.466,GW.h
N/A,Solar/Wind/Geothermal,Ontario,Technology,2023,20512.037,GW.h
N/A,Solar/Wind/Geothermal,Ontario,Technology,2024,20564.584,GW.h
N/A,Solar/Wind/Geothermal,Ontario,Technology,2025,20617.147,GW.h
N/A,Solar/Wind/Geothermal,Ontario,Technology,2026,20774.838,GW.h
N/A,Solar/Wind/Geothermal,Ontario,Technology,2027,20932.517,GW.h
N/A,Solar/Wind/Geothermal,Ontario,Technology,2028,21090.197,GW.h
N/A,Solar/Wind/Geothermal,Ontario,Technology,2029,21247.877,GW.h
N/A,Solar/Wind/Geothermal,Ontario,Technology,2030,21405.558,GW.h
N/A,Solar/Wind/Geothermal,Ontario,Technology,2031,21773.478,GW.h
N/A,Solar/Wind/Geothermal,Ontario,Technology,2032,22141.398,GW.h
N/A,Solar/Wind/Geothermal,Ontario,Technology,2033,22789.638,GW.h
N/A,Solar/Wind/Geothermal,Ontario,Technology,2034,23157.545,GW.h
N/A,Solar/Wind/Geothermal,Ontario,Technology,2035,23525.465,GW.h
N/A,Solar/Wind/Geothermal,Ontario,Technology,2036,23998.52,GW.h
N/A,Solar/Wind/Geothermal,Ontario,Technology,2037,24471.547,GW.h
N/A,Solar/Wind/Geothermal,Ontario,Technology,2038,25224.902,GW.h
N/A,Solar/Wind/Geothermal,Ontario,Technology,2039,25978.28,GW.h
N/A,Solar/Wind/Geothermal,Ontario,Technology,2040,26731.63,GW.h
N/A,Coal,Ontario,Technology,2005,28734.08,GW.h
N/A,Coal,Ontario,Technology,2006,23808.08,GW.h
N/A,Coal,Ontario,Technology,2007,27468.72,GW.h
N/A,Coal,Ontario,Technology,2008,22638.21,GW.h
N/A,Coal,Ontario,Technology,2009,10461.15,GW.h
N/A,Coal,Ontario,Technology,2010,10336.62,GW.h
N/A,Coal,Ontario,Technology,2011,4329.339,GW.h
N/A,Coal,Ontario,Technology,2012,3596.735,GW.h
N/A,Coal,Ontario,Technology,2013,2742.243,GW.h
N/A,Coal,Ontario,Technology,2014,94.8114,GW.h
N/A,Coal,Ontario,Technology,2015,0,GW.h
N/A,Coal,Ontario,Technology,2016,0,GW.h
N/A,Coal,Ontario,Technology,2017,0,GW.h
N/A,Coal,Ontario,Technology,2018,0,GW.h
N/A,Coal,Ontario,Technology,2019,0,GW.h
N/A,Coal,Ontario,Technology,2020,0,GW.h
N/A,Coal,Ontario,Technology,2021,0,GW.h
N/A,Coal,Ontario,Technology,2022,0,GW.h
N/A,Coal,Ontario,Technology,2023,0,GW.h
N/A,Coal,Ontario,Technology,2024,0,GW.h
N/A,Coal,Ontario,Technology,2025,0,GW.h
N/A,Coal,Ontario,Technology,2026,0,GW.h
N/A,Coal,Ontario,Technology,2027,0,GW.h
N/A,Coal,Ontario,Technology,2028,0,GW.h
N/A,Coal,Ontario,Technology,2029,0,GW.h
N/A,Coal,Ontario,Technology,2030,0,GW.h
N/A,Coal,Ontario,Technology,2031,0,GW.h
N/A,Coal,Ontario,Technology,2032,0,GW.h
N/A,Coal,Ontario,Technology,2033,0,GW.h
N/A,Coal,Ontario,Technology,2034,0,GW.h
N/A,Coal,Ontario,Technology,2035,0,GW.h
N/A,Coal,Ontario,Technology,2036,0,GW.h
N/A,Coal,Ontario,Technology,2037,0,GW.h
N/A,Coal,Ontario,Technology,2038,0,GW.h
N/A,Coal,Ontario,Technology,2039,0,GW.h
N/A,Coal,Ontario,Technology,2040,0,GW.h
N/A,Natural Gas,Ontario,Technology,2005,13282.59,GW.h
N/A,Natural Gas,Ontario,Technology,2006,11807.7,GW.h
N/A,Natural Gas,Ontario,Technology,2007,13530.81,GW.h
N/A,Natural Gas,Ontario,Technology,2008,11214.3,GW.h
N/A,Natural Gas,Ontario,Technology,2009,16317,GW.h
N/A,Natural Gas,Ontario,Technology,2010,16885.54,GW.h
N/A,Natural Gas,Ontario,Technology,2011,24281.59,GW.h
N/A,Natural Gas,Ontario,Technology,2012,23380.22,GW.h
N/A,Natural Gas,Ontario,Technology,2013,18653.16,GW.h
N/A,Natural Gas,Ontario,Technology,2014,15720.97,GW.h
N/A,Natural Gas,Ontario,Technology,2015,16654.97,GW.h
N/A,Natural Gas,Ontario,Technology,2016,14825.01,GW.h
N/A,Natural Gas,Ontario,Technology,2017,9419.045,GW.h
N/A,Natural Gas,Ontario,Technology,2018,11447.32,GW.h
N/A,Natural Gas,Ontario,Technology,2019,9726.054,GW.h
N/A,Natural Gas,Ontario,Technology,2020,9828.338,GW.h
N/A,Natural Gas,Ontario,Technology,2021,7360.92,GW.h
N/A,Natural Gas,Ontario,Technology,2022,10516.01,GW.h
N/A,Natural Gas,Ontario,Technology,2023,10918.88,GW.h
N/A,Natural Gas,Ontario,Technology,2024,7957.935,GW.h
N/A,Natural Gas,Ontario,Technology,2025,13862.03,GW.h
N/A,Natural Gas,Ontario,Technology,2026,10685.83,GW.h
N/A,Natural Gas,Ontario,Technology,2027,10227.22,GW.h
N/A,Natural Gas,Ontario,Technology,2028,10986.2,GW.h
N/A,Natural Gas,Ontario,Technology,2029,13736.12,GW.h
N/A,Natural Gas,Ontario,Technology,2030,11250.05,GW.h
N/A,Natural Gas,Ontario,Technology,2031,14013.54,GW.h
N/A,Natural Gas,Ontario,Technology,2032,11509.21,GW.h
N/A,Natural Gas,Ontario,Technology,2033,11765.89,GW.h
N/A,Natural Gas,Ontario,Technology,2034,9404.876,GW.h
N/A,Natural Gas,Ontario,Technology,2035,9798.126,GW.h
N/A,Natural Gas,Ontario,Technology,2036,12186.61,GW.h
N/A,Natural Gas,Ontario,Technology,2037,12725.8,GW.h
N/A,Natural Gas,Ontario,Technology,2038,13221.92,GW.h
N/A,Natural Gas,Ontario,Technology,2039,13618.93,GW.h
N/A,Natural Gas,Ontario,Technology,2040,14073.86,GW.h
N/A,Biofuels/Biomass,Ontario,Technology,2005,807.5286,GW.h
N/A,Biofuels/Biomass,Ontario,Technology,2006,733.5052,GW.h
N/A,Biofuels/Biomass,Ontario,Technology,2007,598.9518,GW.h
N/A,Biofuels/Biomass,Ontario,Technology,2008,484.0435,GW.h
N/A,Biofuels/Biomass,Ontario,Technology,2009,657.0537,GW.h
N/A,Biofuels/Biomass,Ontario,Technology,2010,735.0962,GW.h
N/A,Biofuels/Biomass,Ontario,Technology,2011,607.886,GW.h
N/A,Biofuels/Biomass,Ontario,Technology,2012,672.8578,GW.h
N/A,Biofuels/Biomass,Ontario,Technology,2013,586.3386,GW.h
N/A,Biofuels/Biomass,Ontario,Technology,2014,1429.387,GW.h
N/A,Biofuels/Biomass,Ontario,Technology,2015,1031.453,GW.h
N/A,Biofuels/Biomass,Ontario,Technology,2016,1237.053,GW.h
N/A,Biofuels/Biomass,Ontario,Technology,2017,1093.215,GW.h
N/A,Biofuels/Biomass,Ontario,Technology,2018,1093.215,GW.h
N/A,Biofuels/Biomass,Ontario,Technology,2019,1093.215,GW.h
N/A,Biofuels/Biomass,Ontario,Technology,2020,1093.215,GW.h
N/A,Biofuels/Biomass,Ontario,Technology,2021,1093.215,GW.h
N/A,Biofuels/Biomass,Ontario,Technology,2022,1093.215,GW.h
N/A,Biofuels/Biomass,Ontario,Technology,2023,1093.215,GW.h
N/A,Biofuels/Biomass,Ontario,Technology,2024,1093.215,GW.h
N/A,Biofuels/Biomass,Ontario,Technology,2025,1093.215,GW.h
N/A,Biofuels/Biomass,Ontario,Technology,2026,1093.216,GW.h
N/A,Biofuels/Biomass,Ontario,Technology,2027,1093.215,GW.h
N/A,Biofuels/Biomass,Ontario,Technology,2028,1093.215,GW.h
N/A,Biofuels/Biomass,Ontario,Technology,2029,1093.215,GW.h
N/A,Biofuels/Biomass,Ontario,Technology,2030,1093.216,GW.h
N/A,Biofuels/Biomass,Ontario,Technology,2031,1093.216,GW.h
N/A,Biofuels/Biomass,Ontario,Technology,2032,1093.215,GW.h
N/A,Biofuels/Biomass,Ontario,Technology,2033,1093.216,GW.h
N/A,Biofuels/Biomass,Ontario,Technology,2034,1093.215,GW.h
N/A,Biofuels/Biomass,Ontario,Technology,2035,1093.215,GW.h
N/A,Biofuels/Biomass,Ontario,Technology,2036,1093.216,GW.h
N/A,Biofuels/Biomass,Ontario,Technology,2037,1093.215,GW.h
N/A,Biofuels/Biomass,Ontario,Technology,2038,1093.215,GW.h
N/A,Biofuels/Biomass,Ontario,Technology,2039,1093.216,GW.h
N/A,Biofuels/Biomass,Ontario,Technology,2040,1093.215,GW.h
N/A,Nuclear,Ontario,Technology,2005,77969,GW.h
N/A,Nuclear,Ontario,Technology,2006,83457,GW.h
N/A,Nuclear,Ontario,Technology,2007,79750,GW.h
N/A,Nuclear,Ontario,Technology,2008,85832,GW.h
N/A,Nuclear,Ontario,Technology,2009,81395.98,GW.h
N/A,Nuclear,Ontario,Technology,2010,81975,GW.h
N/A,Nuclear,Ontario,Technology,2011,84766,GW.h
N/A,Nuclear,Ontario,Technology,2012,84866,GW.h
N/A,Nuclear,Ontario,Technology,2013,93102.99,GW.h
N/A,Nuclear,Ontario,Technology,2014,96195.59,GW.h
N/A,Nuclear,Ontario,Technology,2015,91768.76,GW.h
N/A,Nuclear,Ontario,Technology,2016,90873.29,GW.h
N/A,Nuclear,Ontario,Technology,2017,94065.31,GW.h
N/A,Nuclear,Ontario,Technology,2018,84538.12,GW.h
N/A,Nuclear,Ontario,Technology,2019,84538.12,GW.h
N/A,Nuclear,Ontario,Technology,2020,80269.98,GW.h
N/A,Nuclear,Ontario,Technology,2021,80269.98,GW.h
N/A,Nuclear,Ontario,Technology,2022,67364.93,GW.h
N/A,Nuclear,Ontario,Technology,2023,64429.54,GW.h
N/A,Nuclear,Ontario,Technology,2024,71656.53,GW.h
N/A,Nuclear,Ontario,Technology,2025,57019.54,GW.h
N/A,Nuclear,Ontario,Technology,2026,65210.14,GW.h
N/A,Nuclear,Ontario,Technology,2027,66514.77,GW.h
N/A,Nuclear,Ontario,Technology,2028,73873.16,GW.h
N/A,Nuclear,Ontario,Technology,2029,67950.79,GW.h
N/A,Nuclear,Ontario,Technology,2030,75309.19,GW.h
N/A,Nuclear,Ontario,Technology,2031,69386.73,GW.h
N/A,Nuclear,Ontario,Technology,2032,76745.13,GW.h
N/A,Nuclear,Ontario,Technology,2033,76745.13,GW.h
N/A,Nuclear,Ontario,Technology,2034,84103.53,GW.h
N/A,Nuclear,Ontario,Technology,2035,84103.53,GW.h
N/A,Nuclear,Ontario,Technology,2036,84103.53,GW.h
N/A,Nuclear,Ontario,Technology,2037,84103.53,GW.h
N/A,Nuclear,Ontario,Technology,2038,84103.53,GW.h
N/A,Nuclear,Ontario,Technology,2039,84103.53,GW.h
N/A,Nuclear,Ontario,Technology,2040,84103.53,GW.h
N/A,Oil Products,Ontario,Technology,2005,309.945,GW.h
N/A,Oil Products,Ontario,Technology,2006,309.945,GW.h
N/A,Oil Products,Ontario,Technology,2007,309.945,GW.h
N/A,Oil Products,Ontario,Technology,2008,182.5594,GW.h
N/A,Oil Products,Ontario,Technology,2009,215.2448,GW.h
N/A,Oil Products,Ontario,Technology,2010,73.4706,GW.h
N/A,Oil Products,Ontario,Technology,2011,45.6696,GW.h
N/A,Oil Products,Ontario,Technology,2012,65.7796,GW.h
N/A,Oil Products,Ontario,Technology,2013,45.152,GW.h
N/A,Oil Products,Ontario,Technology,2014,381.1442,GW.h
N/A,Oil Products,Ontario,Technology,2015,207.2049,GW.h
N/A,Oil Products,Ontario,Technology,2016,503.0583,GW.h
N/A,Oil Products,Ontario,Technology,2017,226.008,GW.h
N/A,Oil Products,Ontario,Technology,2018,226.008,GW.h
N/A,Oil Products,Ontario,Technology,2019,225.9924,GW.h
N/A,Oil Products,Ontario,Technology,2020,226.008,GW.h
N/A,Oil Products,Ontario,Technology,2021,226.008,GW.h
N/A,Oil Products,Ontario,Technology,2022,226.008,GW.h
N/A,Oil Products,Ontario,Technology,2023,395.9784,GW.h
N/A,Oil Products,Ontario,Technology,2024,226.008,GW.h
N/A,Oil Products,Ontario,Technology,2025,395.9706,GW.h
N/A,Oil Products,Ontario,Technology,2026,395.9784,GW.h
N/A,Oil Products,Ontario,Technology,2027,395.9784,GW.h
N/A,Oil Products,Ontario,Technology,2028,226.008,GW.h
N/A,Oil Products,Ontario,Technology,2029,396.075,GW.h
N/A,Oil Products,Ontario,Technology,2030,226.008,GW.h
N/A,Oil Products,Ontario,Technology,2031,226.531,GW.h
N/A,Oil Products,Ontario,Technology,2032,226.0643,GW.h
N/A,Oil Products,Ontario,Technology,2033,226.0823,GW.h
N/A,Oil Products,Ontario,Technology,2034,226.008,GW.h
N/A,Oil Products,Ontario,Technology,2035,226.02,GW.h
N/A,Oil Products,Ontario,Technology,2036,226.6757,GW.h
N/A,Oil Products,Ontario,Technology,2037,226.6913,GW.h
N/A,Oil Products,Ontario,Technology,2038,226.6757,GW.h
N/A,Oil Products,Ontario,Technology,2039,226.6938,GW.h
N/A,Oil Products,Ontario,Technology,2040,228.9612,GW.h
N/A,Crude Oil,Ontario,Technology,2005,0,GW.h
N/A,Crude Oil,Ontario,Technology,2006,0,GW.h
N/A,Crude Oil,Ontario,Technology,2007,0,GW.h
N/A,Crude Oil,Ontario,Technology,2008,0,GW.h
N/A,Crude Oil,Ontario,Technology,2009,0,GW.h
N/A,Crude Oil,Ontario,Technology,2010,0,GW.h
N/A,Crude Oil,Ontario,Technology,2011,0,GW.h
N/A,Crude Oil,Ontario,Technology,2012,0,GW.h
N/A,Crude Oil,Ontario,Technology,2013,0,GW.h
N/A,Crude Oil,Ontario,Technology,2014,0,GW.h
N/A,Crude Oil,Ontario,Technology,2015,0,GW.h
N/A,Crude Oil,Ontario,Technology,2016,0,GW.h
N/A,Crude Oil,Ontario,Technology,2017,0,GW.h
N/A,Crude Oil,Ontario,Technology,2018,0,GW.h
N/A,Crude Oil,Ontario,Technology,2019,0,GW.h
N/A,Crude Oil,Ontario,Technology,2020,0,GW.h
N/A,Crude Oil,Ontario,Technology,2021,0,GW.h
N/A,Crude Oil,Ontario,Technology,2022,0,GW.h
N/A,Crude Oil,Ontario,Technology,2023,0,GW.h
N/A,Crude Oil,Ontario,Technology,2024,0,GW.h
N/A,Crude Oil,Ontario,Technology,2025,0,GW.h
N/A,Crude Oil,Ontario,Technology,2026,0,GW.h
N/A,Crude Oil,Ontario,Technology,2027,0,GW.h
N/A,Crude Oil,Ontario,Technology,2028,0,GW.h
N/A,Crude Oil,Ontario,Technology,2029,0,GW.h
N/A,Crude Oil,Ontario,Technology,2030,0,GW.h
N/A,Crude Oil,Ontario,Technology,2031,0,GW.h
N/A,Crude Oil,Ontario,Technology,2032,0,GW.h
N/A,Crude Oil,Ontario,Technology,2033,0,GW.h
N/A,Crude Oil,Ontario,Technology,2034,0,GW.h
N/A,Crude Oil,Ontario,Technology,2035,0,GW.h
N/A,Crude Oil,Ontario,Technology,2036,0,GW.h
N/A,Crude Oil,Ontario,Technology,2037,0,GW.h
N/A,Crude Oil,Ontario,Technology,2038,0,GW.h
N/A,Crude Oil,Ontario,Technology,2039,0,GW.h
N/A,Crude Oil,Ontario,Technology,2040,0,GW.h
N/A,Electricity,Ontario,Technology,2005,0,GW.h
N/A,Electricity,Ontario,Technology,2006,0,GW.h
N/A,Electricity,Ontario,Technology,2007,0,GW.h
N/A,Electricity,Ontario,Technology,2008,0,GW.h
N/A,Electricity,Ontario,Technology,2009,0,GW.h
N/A,Electricity,Ontario,Technology,2010,0,GW.h
N/A,Electricity,Ontario,Technology,2011,0,GW.h
N/A,Electricity,Ontario,Technology,2012,0,GW.h
N/A,Electricity,Ontario,Technology,2013,0,GW.h
N/A,Electricity,Ontario,Technology,2014,0,GW.h
N/A,Electricity,Ontario,Technology,2015,0,GW.h
N/A,Electricity,Ontario,Technology,2016,0,GW.h
N/A,Electricity,Ontario,Technology,2017,0,GW.h
N/A,Electricity,Ontario,Technology,2018,0,GW.h
N/A,Electricity,Ontario,Technology,2019,0,GW.h
N/A,Electricity,Ontario,Technology,2020,0,GW.h
N/A,Electricity,Ontario,Technology,2021,0,GW.h
N/A,Electricity,Ontario,Technology,2022,0,GW.h
N/A,Electricity,Ontario,Technology,2023,0,GW.h
N/A,Electricity,Ontario,Technology,2024,0,GW.h
N/A,Electricity,Ontario,Technology,2025,0,GW.h
N/A,Electricity,Ontario,Technology,2026,0,GW.h
N/A,Electricity,Ontario,Technology,2027,0,GW.h
N/A,Electricity,Ontario,Technology,2028,0,GW.h
N/A,Electricity,Ontario,Technology,2029,0,GW.h
N/A,Electricity,Ontario,Technology,2030,0,GW.h
N/A,Electricity,Ontario,Technology,2031,0,GW.h
N/A,Electricity,Ontario,Technology,2032,0,GW.h
N/A,Electricity,Ontario,Technology,2033,0,GW.h
N/A,Electricity,Ontario,Technology,2034,0,GW.h
N/A,Electricity,Ontario,Technology,2035,0,GW.h
N/A,Electricity,Ontario,Technology,2036,0,GW.h
N/A,Electricity,Ontario,Technology,2037,0,GW.h
N/A,Electricity,Ontario,Technology,2038,0,GW.h
N/A,Electricity,Ontario,Technology,2039,0,GW.h
N/A,Electricity,Ontario,Technology,2040,0,GW.h
N/A,Total Generation,Ontario,Technology,2005,156609.1436,GW.h
N/A,Total Generation,Ontario,Technology,2006,156293.2202,GW.h
N/A,Total Generation,Ontario,Technology,2007,156467.4268,GW.h
N/A,Total Generation,Ontario,Technology,2008,161366.1029,GW.h
N/A,Total Generation,Ontario,Technology,2009,151036.4385,GW.h
N/A,Total Generation,Ontario,Technology,2010,145483.7268,GW.h
N/A,Total Generation,Ontario,Technology,2011,153235.4836,GW.h
N/A,Total Generation,Ontario,Technology,2012,151910.5924,GW.h
N/A,Total Generation,Ontario,Technology,2013,159438.8836,GW.h
N/A,Total Generation,Ontario,Technology,2014,161679.7316,GW.h
N/A,Total Generation,Ontario,Technology,2015,159068.6039,GW.h
N/A,Total Generation,Ontario,Technology,2016,156609.0683,GW.h
N/A,Total Generation,Ontario,Technology,2017,157429.312,GW.h
N/A,Total Generation,Ontario,Technology,2018,150946.565,GW.h
N/A,Total Generation,Ontario,Technology,2019,150315.4344,GW.h
N/A,Total Generation,Ontario,Technology,2020,146973.238,GW.h
N/A,Total Generation,Ontario,Technology,2021,144737.47,GW.h
N/A,Total Generation,Ontario,Technology,2022,135040.119,GW.h
N/A,Total Generation,Ontario,Technology,2023,132909.1804,GW.h
N/A,Total Generation,Ontario,Technology,2024,137057.812,GW.h
N/A,Total Generation,Ontario,Technology,2025,128742.0926,GW.h
N/A,Total Generation,Ontario,Technology,2026,133914.1924,GW.h
N/A,Total Generation,Ontario,Technology,2027,135096.9304,GW.h
N/A,Total Generation,Ontario,Technology,2028,143182.97,GW.h
N/A,Total Generation,Ontario,Technology,2029,140536.347,GW.h
N/A,Total Generation,Ontario,Technology,2030,145377.272,GW.h
N/A,Total Generation,Ontario,Technology,2031,142784.845,GW.h
N/A,Total Generation,Ontario,Technology,2032,147987.3073,GW.h
N/A,Total Generation,Ontario,Technology,2033,149160.7963,GW.h
N/A,Total Generation,Ontario,Technology,2034,154526.044,GW.h
N/A,Total Generation,Ontario,Technology,2035,155466.246,GW.h
N/A,Total Generation,Ontario,Technology,2036,158326.6817,GW.h
N/A,Total Generation,Ontario,Technology,2037,159607.4433,GW.h
N/A,Total Generation,Ontario,Technology,2038,160856.9027,GW.h
N/A,Total Generation,Ontario,Technology,2039,162186.3498,GW.h
N/A,Total Generation,Ontario,Technology,2040,163396.8962,GW.h
N/A,Hydro,Prince Edward Island,Technology,2005,0,GW.h
N/A,Hydro,Prince Edward Island,Technology,2006,0,GW.h
N/A,Hydro,Prince Edward Island,Technology,2007,0,GW.h
N/A,Hydro,Prince Edward Island,Technology,2008,0,GW.h
N/A,Hydro,Prince Edward Island,Technology,2009,0,GW.h
N/A,Hydro,Prince Edward Island,Technology,2010,0,GW.h
N/A,Hydro,Prince Edward Island,Technology,2011,0,GW.h
N/A,Hydro,Prince Edward Island,Technology,2012,0,GW.h
N/A,Hydro,Prince Edward Island,Technology,2013,0,GW.h
N/A,Hydro,Prince Edward Island,Technology,2014,0,GW.h
N/A,Hydro,Prince Edward Island,Technology,2015,0,GW.h
N/A,Hydro,Prince Edward Island,Technology,2016,0,GW.h
N/A,Hydro,Prince Edward Island,Technology,2017,0,GW.h
N/A,Hydro,Prince Edward Island,Technology,2018,0,GW.h
N/A,Hydro,Prince Edward Island,Technology,2019,0,GW.h
N/A,Hydro,Prince Edward Island,Technology,2020,0,GW.h
N/A,Hydro,Prince Edward Island,Technology,2021,0,GW.h
N/A,Hydro,Prince Edward Island,Technology,2022,0,GW.h
N/A,Hydro,Prince Edward Island,Technology,2023,0,GW.h
N/A,Hydro,Prince Edward Island,Technology,2024,0,GW.h
N/A,Hydro,Prince Edward Island,Technology,2025,0,GW.h
N/A,Hydro,Prince Edward Island,Technology,2026,0,GW.h
N/A,Hydro,Prince Edward Island,Technology,2027,0,GW.h
N/A,Hydro,Prince Edward Island,Technology,2028,0,GW.h
N/A,Hydro,Prince Edward Island,Technology,2029,0,GW.h
N/A,Hydro,Prince Edward Island,Technology,2030,0,GW.h
N/A,Hydro,Prince Edward Island,Technology,2031,0,GW.h
N/A,Hydro,Prince Edward Island,Technology,2032,0,GW.h
N/A,Hydro,Prince Edward Island,Technology,2033,0,GW.h
N/A,Hydro,Prince Edward Island,Technology,2034,0,GW.h
N/A,Hydro,Prince Edward Island,Technology,2035,0,GW.h
N/A,Hydro,Prince Edward Island,Technology,2036,0,GW.h
N/A,Hydro,Prince Edward Island,Technology,2037,0,GW.h
N/A,Hydro,Prince Edward Island,Technology,2038,0,GW.h
N/A,Hydro,Prince Edward Island,Technology,2039,0,GW.h
N/A,Hydro,Prince Edward Island,Technology,2040,0,GW.h
N/A,Solar/Wind/Geothermal,Prince Edward Island,Technology,2005,26,GW.h
N/A,Solar/Wind/Geothermal,Prince Edward Island,Technology,2006,145,GW.h
N/A,Solar/Wind/Geothermal,Prince Edward Island,Technology,2007,494,GW.h
N/A,Solar/Wind/Geothermal,Prince Edward Island,Technology,2008,1400,GW.h
N/A,Solar/Wind/Geothermal,Prince Edward Island,Technology,2009,2305,GW.h
N/A,Solar/Wind/Geothermal,Prince Edward Island,Technology,2010,2923,GW.h
N/A,Solar/Wind/Geothermal,Prince Edward Island,Technology,2011,4297.999,GW.h
N/A,Solar/Wind/Geothermal,Prince Edward Island,Technology,2012,5442,GW.h
N/A,Solar/Wind/Geothermal,Prince Edward Island,Technology,2013,6373,GW.h
N/A,Solar/Wind/Geothermal,Prince Edward Island,Technology,2014,8658.349,GW.h
N/A,Solar/Wind/Geothermal,Prince Edward Island,Technology,2015,14362.756,GW.h
N/A,Solar/Wind/Geothermal,Prince Edward Island,Technology,2016,15313.997,GW.h
N/A,Solar/Wind/Geothermal,Prince Edward Island,Technology,2017,17603.614,GW.h
