Area,Type,Case,Year,Data,Unit
New Brunswick,Conventional Light,High,2033,0,Thousand cubic metres
New Brunswick,Conventional Light,High,2034,0,Thousand cubic metres
New Brunswick,Conventional Light,High,2035,0,Thousand cubic metres
New Brunswick,Conventional Light,High,2036,0,Thousand cubic metres
New Brunswick,Conventional Light,High,2037,0,Thousand cubic metres
New Brunswick,Conventional Light,High,2038,0,Thousand cubic metres
New Brunswick,Conventional Light,High,2039,0,Thousand cubic metres
New Brunswick,Conventional Light,High,2040,0,Thousand cubic metres
New Brunswick,Conventional Heavy,High,2005,0,Thousand cubic metres
New Brunswick,Conventional Heavy,High,2006,0,Thousand cubic metres
New Brunswick,Conventional Heavy,High,2007,0,Thousand cubic metres
New Brunswick,Conventional Heavy,High,2008,0,Thousand cubic metres
New Brunswick,Conventional Heavy,High,2009,0,Thousand cubic metres
New Brunswick,Conventional Heavy,High,2010,0,Thousand cubic metres
New Brunswick,Conventional Heavy,High,2011,0,Thousand cubic metres
New Brunswick,Conventional Heavy,High,2012,0,Thousand cubic metres
New Brunswick,Conventional Heavy,High,2013,0,Thousand cubic metres
New Brunswick,Conventional Heavy,High,2014,0,Thousand cubic metres
New Brunswick,Conventional Heavy,High,2015,0,Thousand cubic metres
New Brunswick,Conventional Heavy,High,2016,0,Thousand cubic metres
New Brunswick,Conventional Heavy,High,2017,0,Thousand cubic metres
New Brunswick,Conventional Heavy,High,2018,0,Thousand cubic metres
New Brunswick,Conventional Heavy,High,2019,0,Thousand cubic metres
New Brunswick,Conventional Heavy,High,2020,0,Thousand cubic metres
New Brunswick,Conventional Heavy,High,2021,0,Thousand cubic metres
New Brunswick,Conventional Heavy,High,2022,0,Thousand cubic metres
New Brunswick,Conventional Heavy,High,2023,0,Thousand cubic metres
New Brunswick,Conventional Heavy,High,2024,0,Thousand cubic metres
New Brunswick,Conventional Heavy,High,2025,0,Thousand cubic metres
New Brunswick,Conventional Heavy,High,2026,0,Thousand cubic metres
New Brunswick,Conventional Heavy,High,2027,0,Thousand cubic metres
New Brunswick,Conventional Heavy,High,2028,0,Thousand cubic metres
New Brunswick,Conventional Heavy,High,2029,0,Thousand cubic metres
New Brunswick,Conventional Heavy,High,2030,0,Thousand cubic metres
New Brunswick,Conventional Heavy,High,2031,0,Thousand cubic metres
New Brunswick,Conventional Heavy,High,2032,0,Thousand cubic metres
New Brunswick,Conventional Heavy,High,2033,0,Thousand cubic metres
New Brunswick,Conventional Heavy,High,2034,0,Thousand cubic metres
New Brunswick,Conventional Heavy,High,2035,0,Thousand cubic metres
New Brunswick,Conventional Heavy,High,2036,0,Thousand cubic metres
New Brunswick,Conventional Heavy,High,2037,0,Thousand cubic metres
New Brunswick,Conventional Heavy,High,2038,0,Thousand cubic metres
New Brunswick,Conventional Heavy,High,2039,0,Thousand cubic metres
New Brunswick,Conventional Heavy,High,2040,0,Thousand cubic metres
New Brunswick,C5+,High,2005,0,Thousand cubic metres
New Brunswick,C5+,High,2006,0,Thousand cubic metres
New Brunswick,C5+,High,2007,0,Thousand cubic metres
New Brunswick,C5+,High,2008,0,Thousand cubic metres
New Brunswick,C5+,High,2009,0,Thousand cubic metres
New Brunswick,C5+,High,2010,0,Thousand cubic metres
New Brunswick,C5+,High,2011,0,Thousand cubic metres
New Brunswick,C5+,High,2012,0,Thousand cubic metres
New Brunswick,C5+,High,2013,0,Thousand cubic metres
New Brunswick,C5+,High,2014,0,Thousand cubic metres
New Brunswick,C5+,High,2015,0,Thousand cubic metres
New Brunswick,C5+,High,2016,0,Thousand cubic metres
New Brunswick,C5+,High,2017,0,Thousand cubic metres
New Brunswick,C5+,High,2018,0,Thousand cubic metres
New Brunswick,C5+,High,2019,0,Thousand cubic metres
New Brunswick,C5+,High,2020,0,Thousand cubic metres
New Brunswick,C5+,High,2021,0,Thousand cubic metres
New Brunswick,C5+,High,2022,0,Thousand cubic metres
New Brunswick,C5+,High,2023,0,Thousand cubic metres
New Brunswick,C5+,High,2024,0,Thousand cubic metres
New Brunswick,C5+,High,2025,0,Thousand cubic metres
New Brunswick,C5+,High,2026,0,Thousand cubic metres
New Brunswick,C5+,High,2027,0,Thousand cubic metres
New Brunswick,C5+,High,2028,0,Thousand cubic metres
New Brunswick,C5+,High,2029,0,Thousand cubic metres
New Brunswick,C5+,High,2030,0,Thousand cubic metres
New Brunswick,C5+,High,2031,0,Thousand cubic metres
New Brunswick,C5+,High,2032,0,Thousand cubic metres
New Brunswick,C5+,High,2033,0,Thousand cubic metres
New Brunswick,C5+,High,2034,0,Thousand cubic metres
New Brunswick,C5+,High,2035,0,Thousand cubic metres
New Brunswick,C5+,High,2036,0,Thousand cubic metres
New Brunswick,C5+,High,2037,0,Thousand cubic metres
New Brunswick,C5+,High,2038,0,Thousand cubic metres
New Brunswick,C5+,High,2039,0,Thousand cubic metres
New Brunswick,C5+,High,2040,0,Thousand cubic metres
New Brunswick,Field Condensate,High,2005,0,Thousand cubic metres
New Brunswick,Field Condensate,High,2006,0,Thousand cubic metres
New Brunswick,Field Condensate,High,2007,0,Thousand cubic metres
New Brunswick,Field Condensate,High,2008,0,Thousand cubic metres
New Brunswick,Field Condensate,High,2009,0,Thousand cubic metres
New Brunswick,Field Condensate,High,2010,0,Thousand cubic metres
New Brunswick,Field Condensate,High,2011,0,Thousand cubic metres
New Brunswick,Field Condensate,High,2012,0,Thousand cubic metres
New Brunswick,Field Condensate,High,2013,0,Thousand cubic metres
New Brunswick,Field Condensate,High,2014,0,Thousand cubic metres
New Brunswick,Field Condensate,High,2015,0,Thousand cubic metres
New Brunswick,Field Condensate,High,2016,0,Thousand cubic metres
New Brunswick,Field Condensate,High,2017,0,Thousand cubic metres
New Brunswick,Field Condensate,High,2018,0,Thousand cubic metres
New Brunswick,Field Condensate,High,2019,0,Thousand cubic metres
New Brunswick,Field Condensate,High,2020,0,Thousand cubic metres
New Brunswick,Field Condensate,High,2021,0,Thousand cubic metres
New Brunswick,Field Condensate,High,2022,0,Thousand cubic metres
New Brunswick,Field Condensate,High,2023,0,Thousand cubic metres
New Brunswick,Field Condensate,High,2024,0,Thousand cubic metres
New Brunswick,Field Condensate,High,2025,0,Thousand cubic metres
New Brunswick,Field Condensate,High,2026,0,Thousand cubic metres
New Brunswick,Field Condensate,High,2027,0,Thousand cubic metres
New Brunswick,Field Condensate,High,2028,0,Thousand cubic metres
New Brunswick,Field Condensate,High,2029,0,Thousand cubic metres
New Brunswick,Field Condensate,High,2030,0,Thousand cubic metres
New Brunswick,Field Condensate,High,2031,0,Thousand cubic metres
New Brunswick,Field Condensate,High,2032,0,Thousand cubic metres
New Brunswick,Field Condensate,High,2033,0,Thousand cubic metres
New Brunswick,Field Condensate,High,2034,0,Thousand cubic metres
New Brunswick,Field Condensate,High,2035,0,Thousand cubic metres
New Brunswick,Field Condensate,High,2036,0,Thousand cubic metres
New Brunswick,Field Condensate,High,2037,0,Thousand cubic metres
New Brunswick,Field Condensate,High,2038,0,Thousand cubic metres
New Brunswick,Field Condensate,High,2039,0,Thousand cubic metres
New Brunswick,Field Condensate,High,2040,0,Thousand cubic metres
New Brunswick,Mined Bitumen ,High,2005,0,Thousand cubic metres
New Brunswick,Mined Bitumen ,High,2006,0,Thousand cubic metres
New Brunswick,Mined Bitumen ,High,2007,0,Thousand cubic metres
New Brunswick,Mined Bitumen ,High,2008,0,Thousand cubic metres
New Brunswick,Mined Bitumen ,High,2009,0,Thousand cubic metres
New Brunswick,Mined Bitumen ,High,2010,0,Thousand cubic metres
New Brunswick,Mined Bitumen ,High,2011,0,Thousand cubic metres
New Brunswick,Mined Bitumen ,High,2012,0,Thousand cubic metres
New Brunswick,Mined Bitumen ,High,2013,0,Thousand cubic metres
New Brunswick,Mined Bitumen ,High,2014,0,Thousand cubic metres
New Brunswick,Mined Bitumen ,High,2015,0,Thousand cubic metres
New Brunswick,Mined Bitumen ,High,2016,0,Thousand cubic metres
New Brunswick,Mined Bitumen ,High,2017,0,Thousand cubic metres
New Brunswick,Mined Bitumen ,High,2018,0,Thousand cubic metres
New Brunswick,Mined Bitumen ,High,2019,0,Thousand cubic metres
New Brunswick,Mined Bitumen ,High,2020,0,Thousand cubic metres
New Brunswick,Mined Bitumen ,High,2021,0,Thousand cubic metres
New Brunswick,Mined Bitumen ,High,2022,0,Thousand cubic metres
New Brunswick,Mined Bitumen ,High,2023,0,Thousand cubic metres
New Brunswick,Mined Bitumen ,High,2024,0,Thousand cubic metres
New Brunswick,Mined Bitumen ,High,2025,0,Thousand cubic metres
New Brunswick,Mined Bitumen ,High,2026,0,Thousand cubic metres
New Brunswick,Mined Bitumen ,High,2027,0,Thousand cubic metres
New Brunswick,Mined Bitumen ,High,2028,0,Thousand cubic metres
New Brunswick,Mined Bitumen ,High,2029,0,Thousand cubic metres
New Brunswick,Mined Bitumen ,High,2030,0,Thousand cubic metres
New Brunswick,Mined Bitumen ,High,2031,0,Thousand cubic metres
New Brunswick,Mined Bitumen ,High,2032,0,Thousand cubic metres
New Brunswick,Mined Bitumen ,High,2033,0,Thousand cubic metres
New Brunswick,Mined Bitumen ,High,2034,0,Thousand cubic metres
New Brunswick,Mined Bitumen ,High,2035,0,Thousand cubic metres
New Brunswick,Mined Bitumen ,High,2036,0,Thousand cubic metres
New Brunswick,Mined Bitumen ,High,2037,0,Thousand cubic metres
New Brunswick,Mined Bitumen ,High,2038,0,Thousand cubic metres
New Brunswick,Mined Bitumen ,High,2039,0,Thousand cubic metres
New Brunswick,Mined Bitumen ,High,2040,0,Thousand cubic metres
New Brunswick,In Situ Bitumen ,High,2005,0,Thousand cubic metres
New Brunswick,In Situ Bitumen ,High,2006,0,Thousand cubic metres
New Brunswick,In Situ Bitumen ,High,2007,0,Thousand cubic metres
New Brunswick,In Situ Bitumen ,High,2008,0,Thousand cubic metres
New Brunswick,In Situ Bitumen ,High,2009,0,Thousand cubic metres
New Brunswick,In Situ Bitumen ,High,2010,0,Thousand cubic metres
New Brunswick,In Situ Bitumen ,High,2011,0,Thousand cubic metres
New Brunswick,In Situ Bitumen ,High,2012,0,Thousand cubic metres
New Brunswick,In Situ Bitumen ,High,2013,0,Thousand cubic metres
New Brunswick,In Situ Bitumen ,High,2014,0,Thousand cubic metres
New Brunswick,In Situ Bitumen ,High,2015,0,Thousand cubic metres
New Brunswick,In Situ Bitumen ,High,2016,0,Thousand cubic metres
New Brunswick,In Situ Bitumen ,High,2017,0,Thousand cubic metres
New Brunswick,In Situ Bitumen ,High,2018,0,Thousand cubic metres
New Brunswick,In Situ Bitumen ,High,2019,0,Thousand cubic metres
New Brunswick,In Situ Bitumen ,High,2020,0,Thousand cubic metres
New Brunswick,In Situ Bitumen ,High,2021,0,Thousand cubic metres
New Brunswick,In Situ Bitumen ,High,2022,0,Thousand cubic metres
New Brunswick,In Situ Bitumen ,High,2023,0,Thousand cubic metres
New Brunswick,In Situ Bitumen ,High,2024,0,Thousand cubic metres
New Brunswick,In Situ Bitumen ,High,2025,0,Thousand cubic metres
New Brunswick,In Situ Bitumen ,High,2026,0,Thousand cubic metres
New Brunswick,In Situ Bitumen ,High,2027,0,Thousand cubic metres
New Brunswick,In Situ Bitumen ,High,2028,0,Thousand cubic metres
New Brunswick,In Situ Bitumen ,High,2029,0,Thousand cubic metres
New Brunswick,In Situ Bitumen ,High,2030,0,Thousand cubic metres
New Brunswick,In Situ Bitumen ,High,2031,0,Thousand cubic metres
New Brunswick,In Situ Bitumen ,High,2032,0,Thousand cubic metres
New Brunswick,In Situ Bitumen ,High,2033,0,Thousand cubic metres
New Brunswick,In Situ Bitumen ,High,2034,0,Thousand cubic metres
New Brunswick,In Situ Bitumen ,High,2035,0,Thousand cubic metres
New Brunswick,In Situ Bitumen ,High,2036,0,Thousand cubic metres
New Brunswick,In Situ Bitumen ,High,2037,0,Thousand cubic metres
New Brunswick,In Situ Bitumen ,High,2038,0,Thousand cubic metres
New Brunswick,In Situ Bitumen ,High,2039,0,Thousand cubic metres
New Brunswick,In Situ Bitumen ,High,2040,0,Thousand cubic metres
Nova Scotia,Total,High,2005,2.05460411,Thousand cubic metres
Nova Scotia,Total,High,2006,1.912717808,Thousand cubic metres
Nova Scotia,Total,High,2007,1.885550137,Thousand cubic metres
Nova Scotia,Total,High,2008,1.753721858,Thousand cubic metres
Nova Scotia,Total,High,2009,1.125224932,Thousand cubic metres
Nova Scotia,Total,High,2010,1.066510959,Thousand cubic metres
Nova Scotia,Total,High,2011,0.860009315,Thousand cubic metres
Nova Scotia,Total,High,2012,0.584489344,Thousand cubic metres
Nova Scotia,Total,High,2013,0.327708493,Thousand cubic metres
Nova Scotia,Total,High,2014,0.46,Thousand cubic metres
Nova Scotia,Total,High,2015,0.432736583,Thousand cubic metres
Nova Scotia,Total,High,2016,0.407387205,Thousand cubic metres
Nova Scotia,Total,High,2017,0.385627148,Thousand cubic metres
Nova Scotia,Total,High,2018,0.364032027,Thousand cubic metres
Nova Scotia,Total,High,2019,0.343646234,Thousand cubic metres
Nova Scotia,Total,High,2020,0.3235157,Thousand cubic metres
Nova Scotia,Total,High,2021,0.30623553,Thousand cubic metres
Nova Scotia,Total,High,2022,0.289086341,Thousand cubic metres
Nova Scotia,Total,High,2023,0.272897505,Thousand cubic metres
Nova Scotia,Total,High,2024,0.256911378,Thousand cubic metres
Nova Scotia,Total,High,2025,0.243188791,Thousand cubic metres
Nova Scotia,Total,High,2026,0.229570219,Thousand cubic metres
Nova Scotia,Total,High,2027,0.216714287,Thousand cubic metres
Nova Scotia,Total,High,2028,0.20401933,Thousand cubic metres
Nova Scotia,Total,High,2029,0.193121903,Thousand cubic metres
Nova Scotia,Total,High,2030,0.182307076,Thousand cubic metres
Nova Scotia,Total,High,2031,0.17209788,Thousand cubic metres
Nova Scotia,Total,High,2032,0.162016518,Thousand cubic metres
Nova Scotia,Total,High,2033,0.153362616,Thousand cubic metres
Nova Scotia,Total,High,2034,0.14477431,Thousand cubic metres
Nova Scotia,Total,High,2035,0.136666948,Thousand cubic metres
Nova Scotia,Total,High,2036,0.128661103,Thousand cubic metres
Nova Scotia,Total,High,2037,0.121788838,Thousand cubic metres
Nova Scotia,Total,High,2038,0.114968663,Thousand cubic metres
Nova Scotia,Total,High,2039,0.108530418,Thousand cubic metres
Nova Scotia,Total,High,2040,0.102172789,Thousand cubic metres
Nova Scotia,Conventional Light,High,2005,0,Thousand cubic metres
Nova Scotia,Conventional Light,High,2006,0,Thousand cubic metres
Nova Scotia,Conventional Light,High,2007,0,Thousand cubic metres
Nova Scotia,Conventional Light,High,2008,0,Thousand cubic metres
Nova Scotia,Conventional Light,High,2009,0,Thousand cubic metres
Nova Scotia,Conventional Light,High,2010,0,Thousand cubic metres
Nova Scotia,Conventional Light,High,2011,0,Thousand cubic metres
Nova Scotia,Conventional Light,High,2012,0,Thousand cubic metres
Nova Scotia,Conventional Light,High,2013,0,Thousand cubic metres
Nova Scotia,Conventional Light,High,2014,0,Thousand cubic metres
Nova Scotia,Conventional Light,High,2015,0,Thousand cubic metres
Nova Scotia,Conventional Light,High,2016,0,Thousand cubic metres
Nova Scotia,Conventional Light,High,2017,0,Thousand cubic metres
Nova Scotia,Conventional Light,High,2018,0,Thousand cubic metres
Nova Scotia,Conventional Light,High,2019,0,Thousand cubic metres
Nova Scotia,Conventional Light,High,2020,0,Thousand cubic metres
Nova Scotia,Conventional Light,High,2021,0,Thousand cubic metres
Nova Scotia,Conventional Light,High,2022,0,Thousand cubic metres
Nova Scotia,Conventional Light,High,2023,0,Thousand cubic metres
Nova Scotia,Conventional Light,High,2024,0,Thousand cubic metres
Nova Scotia,Conventional Light,High,2025,0,Thousand cubic metres
Nova Scotia,Conventional Light,High,2026,0,Thousand cubic metres
Nova Scotia,Conventional Light,High,2027,0,Thousand cubic metres
Nova Scotia,Conventional Light,High,2028,0,Thousand cubic metres
Nova Scotia,Conventional Light,High,2029,0,Thousand cubic metres
Nova Scotia,Conventional Light,High,2030,0,Thousand cubic metres
Nova Scotia,Conventional Light,High,2031,0,Thousand cubic metres
Nova Scotia,Conventional Light,High,2032,0,Thousand cubic metres
Nova Scotia,Conventional Light,High,2033,0,Thousand cubic metres
Nova Scotia,Conventional Light,High,2034,0,Thousand cubic metres
Nova Scotia,Conventional Light,High,2035,0,Thousand cubic metres
Nova Scotia,Conventional Light,High,2036,0,Thousand cubic metres
Nova Scotia,Conventional Light,High,2037,0,Thousand cubic metres
Nova Scotia,Conventional Light,High,2038,0,Thousand cubic metres
Nova Scotia,Conventional Light,High,2039,0,Thousand cubic metres
Nova Scotia,Conventional Light,High,2040,0,Thousand cubic metres
Nova Scotia,Conventional Heavy,High,2005,0,Thousand cubic metres
Nova Scotia,Conventional Heavy,High,2006,0,Thousand cubic metres
Nova Scotia,Conventional Heavy,High,2007,0,Thousand cubic metres
Nova Scotia,Conventional Heavy,High,2008,0,Thousand cubic metres
Nova Scotia,Conventional Heavy,High,2009,0,Thousand cubic metres
Nova Scotia,Conventional Heavy,High,2010,0,Thousand cubic metres
Nova Scotia,Conventional Heavy,High,2011,0,Thousand cubic metres
Nova Scotia,Conventional Heavy,High,2012,0,Thousand cubic metres
Nova Scotia,Conventional Heavy,High,2013,0,Thousand cubic metres
Nova Scotia,Conventional Heavy,High,2014,0,Thousand cubic metres
Nova Scotia,Conventional Heavy,High,2015,0,Thousand cubic metres
Nova Scotia,Conventional Heavy,High,2016,0,Thousand cubic metres
Nova Scotia,Conventional Heavy,High,2017,0,Thousand cubic metres
Nova Scotia,Conventional Heavy,High,2018,0,Thousand cubic metres
Nova Scotia,Conventional Heavy,High,2019,0,Thousand cubic metres
Nova Scotia,Conventional Heavy,High,2020,0,Thousand cubic metres
Nova Scotia,Conventional Heavy,High,2021,0,Thousand cubic metres
Nova Scotia,Conventional Heavy,High,2022,0,Thousand cubic metres
Nova Scotia,Conventional Heavy,High,2023,0,Thousand cubic metres
Nova Scotia,Conventional Heavy,High,2024,0,Thousand cubic metres
Nova Scotia,Conventional Heavy,High,2025,0,Thousand cubic metres
Nova Scotia,Conventional Heavy,High,2026,0,Thousand cubic metres
Nova Scotia,Conventional Heavy,High,2027,0,Thousand cubic metres
Nova Scotia,Conventional Heavy,High,2028,0,Thousand cubic metres
Nova Scotia,Conventional Heavy,High,2029,0,Thousand cubic metres
Nova Scotia,Conventional Heavy,High,2030,0,Thousand cubic metres
Nova Scotia,Conventional Heavy,High,2031,0,Thousand cubic metres
Nova Scotia,Conventional Heavy,High,2032,0,Thousand cubic metres
Nova Scotia,Conventional Heavy,High,2033,0,Thousand cubic metres
Nova Scotia,Conventional Heavy,High,2034,0,Thousand cubic metres
Nova Scotia,Conventional Heavy,High,2035,0,Thousand cubic metres
Nova Scotia,Conventional Heavy,High,2036,0,Thousand cubic metres
Nova Scotia,Conventional Heavy,High,2037,0,Thousand cubic metres
Nova Scotia,Conventional Heavy,High,2038,0,Thousand cubic metres
Nova Scotia,Conventional Heavy,High,2039,0,Thousand cubic metres
Nova Scotia,Conventional Heavy,High,2040,0,Thousand cubic metres
Nova Scotia,C5+,High,2005,2.05460411,Thousand cubic metres
Nova Scotia,C5+,High,2006,1.912717808,Thousand cubic metres
Nova Scotia,C5+,High,2007,1.885550137,Thousand cubic metres
Nova Scotia,C5+,High,2008,1.753721858,Thousand cubic metres
Nova Scotia,C5+,High,2009,1.125224932,Thousand cubic metres
Nova Scotia,C5+,High,2010,1.066510959,Thousand cubic metres
Nova Scotia,C5+,High,2011,0.860009315,Thousand cubic metres
Nova Scotia,C5+,High,2012,0.584489344,Thousand cubic metres
Nova Scotia,C5+,High,2013,0.327708493,Thousand cubic metres
Nova Scotia,C5+,High,2014,0.458407397,Thousand cubic metres
Nova Scotia,C5+,High,2015,0.432736583,Thousand cubic metres
Nova Scotia,C5+,High,2016,0.407387205,Thousand cubic metres
Nova Scotia,C5+,High,2017,0.385627148,Thousand cubic metres
Nova Scotia,C5+,High,2018,0.364032027,Thousand cubic metres
Nova Scotia,C5+,High,2019,0.343646234,Thousand cubic metres
Nova Scotia,C5+,High,2020,0.3235157,Thousand cubic metres
Nova Scotia,C5+,High,2021,0.30623553,Thousand cubic metres
Nova Scotia,C5+,High,2022,0.289086341,Thousand cubic metres
Nova Scotia,C5+,High,2023,0.272897505,Thousand cubic metres
Nova Scotia,C5+,High,2024,0.256911378,Thousand cubic metres
Nova Scotia,C5+,High,2025,0.243188791,Thousand cubic metres
Nova Scotia,C5+,High,2026,0.229570219,Thousand cubic metres
Nova Scotia,C5+,High,2027,0.216714287,Thousand cubic metres
Nova Scotia,C5+,High,2028,0.20401933,Thousand cubic metres
Nova Scotia,C5+,High,2029,0.193121903,Thousand cubic metres
Nova Scotia,C5+,High,2030,0.182307076,Thousand cubic metres
Nova Scotia,C5+,High,2031,0.17209788,Thousand cubic metres
Nova Scotia,C5+,High,2032,0.162016518,Thousand cubic metres
Nova Scotia,C5+,High,2033,0.153362616,Thousand cubic metres
Nova Scotia,C5+,High,2034,0.14477431,Thousand cubic metres
Nova Scotia,C5+,High,2035,0.136666948,Thousand cubic metres
Nova Scotia,C5+,High,2036,0.128661103,Thousand cubic metres
Nova Scotia,C5+,High,2037,0.121788838,Thousand cubic metres
Nova Scotia,C5+,High,2038,0.114968663,Thousand cubic metres
Nova Scotia,C5+,High,2039,0.108530418,Thousand cubic metres
Nova Scotia,C5+,High,2040,0.102172789,Thousand cubic metres
Nova Scotia,Field Condensate,High,2005,0,Thousand cubic metres
Nova Scotia,Field Condensate,High,2006,0,Thousand cubic metres
Nova Scotia,Field Condensate,High,2007,0,Thousand cubic metres
Nova Scotia,Field Condensate,High,2008,0,Thousand cubic metres
Nova Scotia,Field Condensate,High,2009,0,Thousand cubic metres
Nova Scotia,Field Condensate,High,2010,0,Thousand cubic metres
Nova Scotia,Field Condensate,High,2011,0,Thousand cubic metres
Nova Scotia,Field Condensate,High,2012,0,Thousand cubic metres
Nova Scotia,Field Condensate,High,2013,0,Thousand cubic metres
Nova Scotia,Field Condensate,High,2014,0,Thousand cubic metres
Nova Scotia,Field Condensate,High,2015,0,Thousand cubic metres
Nova Scotia,Field Condensate,High,2016,0,Thousand cubic metres
Nova Scotia,Field Condensate,High,2017,0,Thousand cubic metres
Nova Scotia,Field Condensate,High,2018,0,Thousand cubic metres
Nova Scotia,Field Condensate,High,2019,0,Thousand cubic metres
Nova Scotia,Field Condensate,High,2020,0,Thousand cubic metres
Nova Scotia,Field Condensate,High,2021,0,Thousand cubic metres
Nova Scotia,Field Condensate,High,2022,0,Thousand cubic metres
Nova Scotia,Field Condensate,High,2023,0,Thousand cubic metres
Nova Scotia,Field Condensate,High,2024,0,Thousand cubic metres
Nova Scotia,Field Condensate,High,2025,0,Thousand cubic metres
Nova Scotia,Field Condensate,High,2026,0,Thousand cubic metres
Nova Scotia,Field Condensate,High,2027,0,Thousand cubic metres
Nova Scotia,Field Condensate,High,2028,0,Thousand cubic metres
Nova Scotia,Field Condensate,High,2029,0,Thousand cubic metres
Nova Scotia,Field Condensate,High,2030,0,Thousand cubic metres
Nova Scotia,Field Condensate,High,2031,0,Thousand cubic metres
Nova Scotia,Field Condensate,High,2032,0,Thousand cubic metres
Nova Scotia,Field Condensate,High,2033,0,Thousand cubic metres
Nova Scotia,Field Condensate,High,2034,0,Thousand cubic metres
Nova Scotia,Field Condensate,High,2035,0,Thousand cubic metres
Nova Scotia,Field Condensate,High,2036,0,Thousand cubic metres
Nova Scotia,Field Condensate,High,2037,0,Thousand cubic metres
Nova Scotia,Field Condensate,High,2038,0,Thousand cubic metres
Nova Scotia,Field Condensate,High,2039,0,Thousand cubic metres
Nova Scotia,Field Condensate,High,2040,0,Thousand cubic metres
Nova Scotia,Mined Bitumen ,High,2005,0,Thousand cubic metres
Nova Scotia,Mined Bitumen ,High,2006,0,Thousand cubic metres
Nova Scotia,Mined Bitumen ,High,2007,0,Thousand cubic metres
Nova Scotia,Mined Bitumen ,High,2008,0,Thousand cubic metres
Nova Scotia,Mined Bitumen ,High,2009,0,Thousand cubic metres
Nova Scotia,Mined Bitumen ,High,2010,0,Thousand cubic metres
Nova Scotia,Mined Bitumen ,High,2011,0,Thousand cubic metres
Nova Scotia,Mined Bitumen ,High,2012,0,Thousand cubic metres
Nova Scotia,Mined Bitumen ,High,2013,0,Thousand cubic metres
Nova Scotia,Mined Bitumen ,High,2014,0,Thousand cubic metres
Nova Scotia,Mined Bitumen ,High,2015,0,Thousand cubic metres
Nova Scotia,Mined Bitumen ,High,2016,0,Thousand cubic metres
Nova Scotia,Mined Bitumen ,High,2017,0,Thousand cubic metres
Nova Scotia,Mined Bitumen ,High,2018,0,Thousand cubic metres
Nova Scotia,Mined Bitumen ,High,2019,0,Thousand cubic metres
Nova Scotia,Mined Bitumen ,High,2020,0,Thousand cubic metres
Nova Scotia,Mined Bitumen ,High,2021,0,Thousand cubic metres
Nova Scotia,Mined Bitumen ,High,2022,0,Thousand cubic metres
Nova Scotia,Mined Bitumen ,High,2023,0,Thousand cubic metres
Nova Scotia,Mined Bitumen ,High,2024,0,Thousand cubic metres
Nova Scotia,Mined Bitumen ,High,2025,0,Thousand cubic metres
Nova Scotia,Mined Bitumen ,High,2026,0,Thousand cubic metres
Nova Scotia,Mined Bitumen ,High,2027,0,Thousand cubic metres
Nova Scotia,Mined Bitumen ,High,2028,0,Thousand cubic metres
Nova Scotia,Mined Bitumen ,High,2029,0,Thousand cubic metres
Nova Scotia,Mined Bitumen ,High,2030,0,Thousand cubic metres
Nova Scotia,Mined Bitumen ,High,2031,0,Thousand cubic metres
Nova Scotia,Mined Bitumen ,High,2032,0,Thousand cubic metres
Nova Scotia,Mined Bitumen ,High,2033,0,Thousand cubic metres
Nova Scotia,Mined Bitumen ,High,2034,0,Thousand cubic metres
Nova Scotia,Mined Bitumen ,High,2035,0,Thousand cubic metres
Nova Scotia,Mined Bitumen ,High,2036,0,Thousand cubic metres
Nova Scotia,Mined Bitumen ,High,2037,0,Thousand cubic metres
Nova Scotia,Mined Bitumen ,High,2038,0,Thousand cubic metres
Nova Scotia,Mined Bitumen ,High,2039,0,Thousand cubic metres
Nova Scotia,Mined Bitumen ,High,2040,0,Thousand cubic metres
Nova Scotia,In Situ Bitumen ,High,2005,0,Thousand cubic metres
Nova Scotia,In Situ Bitumen ,High,2006,0,Thousand cubic metres
Nova Scotia,In Situ Bitumen ,High,2007,0,Thousand cubic metres
Nova Scotia,In Situ Bitumen ,High,2008,0,Thousand cubic metres
Nova Scotia,In Situ Bitumen ,High,2009,0,Thousand cubic metres
Nova Scotia,In Situ Bitumen ,High,2010,0,Thousand cubic metres
Nova Scotia,In Situ Bitumen ,High,2011,0,Thousand cubic metres
Nova Scotia,In Situ Bitumen ,High,2012,0,Thousand cubic metres
Nova Scotia,In Situ Bitumen ,High,2013,0,Thousand cubic metres
Nova Scotia,In Situ Bitumen ,High,2014,0,Thousand cubic metres
Nova Scotia,In Situ Bitumen ,High,2015,0,Thousand cubic metres
Nova Scotia,In Situ Bitumen ,High,2016,0,Thousand cubic metres
Nova Scotia,In Situ Bitumen ,High,2017,0,Thousand cubic metres
Nova Scotia,In Situ Bitumen ,High,2018,0,Thousand cubic metres
Nova Scotia,In Situ Bitumen ,High,2019,0,Thousand cubic metres
Nova Scotia,In Situ Bitumen ,High,2020,0,Thousand cubic metres
Nova Scotia,In Situ Bitumen ,High,2021,0,Thousand cubic metres
Nova Scotia,In Situ Bitumen ,High,2022,0,Thousand cubic metres
Nova Scotia,In Situ Bitumen ,High,2023,0,Thousand cubic metres
Nova Scotia,In Situ Bitumen ,High,2024,0,Thousand cubic metres
Nova Scotia,In Situ Bitumen ,High,2025,0,Thousand cubic metres
Nova Scotia,In Situ Bitumen ,High,2026,0,Thousand cubic metres
