Sector,Source,Area,Case,Year,Data,Unit
N/A,Solar/Wind/Geothermal,Manitoba,HCP,2020,883.8026,GW.h
N/A,Solar/Wind/Geothermal,Manitoba,HCP,2021,1003.906,GW.h
N/A,Solar/Wind/Geothermal,Manitoba,HCP,2022,1109.027,GW.h
N/A,Solar/Wind/Geothermal,Manitoba,HCP,2023,1109.026,GW.h
N/A,Solar/Wind/Geothermal,Manitoba,HCP,2024,1214.145,GW.h
N/A,Solar/Wind/Geothermal,Manitoba,HCP,2025,1214.147,GW.h
N/A,Solar/Wind/Geothermal,Manitoba,HCP,2026,1529.507,GW.h
N/A,Solar/Wind/Geothermal,Manitoba,HCP,2027,1634.625,GW.h
N/A,Solar/Wind/Geothermal,Manitoba,HCP,2028,1634.626,GW.h
N/A,Solar/Wind/Geothermal,Manitoba,HCP,2029,1739.747,GW.h
N/A,Solar/Wind/Geothermal,Manitoba,HCP,2030,1739.747,GW.h
N/A,Solar/Wind/Geothermal,Manitoba,HCP,2031,1844.865,GW.h
N/A,Solar/Wind/Geothermal,Manitoba,HCP,2032,1844.867,GW.h
N/A,Solar/Wind/Geothermal,Manitoba,HCP,2033,1949.986,GW.h
N/A,Solar/Wind/Geothermal,Manitoba,HCP,2034,1949.987,GW.h
N/A,Solar/Wind/Geothermal,Manitoba,HCP,2035,1949.986,GW.h
N/A,Solar/Wind/Geothermal,Manitoba,HCP,2036,1949.986,GW.h
N/A,Solar/Wind/Geothermal,Manitoba,HCP,2037,1949.986,GW.h
N/A,Solar/Wind/Geothermal,Manitoba,HCP,2038,1949.986,GW.h
N/A,Solar/Wind/Geothermal,Manitoba,HCP,2039,1949.986,GW.h
N/A,Solar/Wind/Geothermal,Manitoba,HCP,2040,1949.987,GW.h
N/A,Biofuels/Biomass,Manitoba,HCP,2005,27.33,GW.h
N/A,Biofuels/Biomass,Manitoba,HCP,2006,32,GW.h
N/A,Biofuels/Biomass,Manitoba,HCP,2007,27,GW.h
N/A,Biofuels/Biomass,Manitoba,HCP,2008,38,GW.h
N/A,Biofuels/Biomass,Manitoba,HCP,2009,0,GW.h
N/A,Biofuels/Biomass,Manitoba,HCP,2010,0,GW.h
N/A,Biofuels/Biomass,Manitoba,HCP,2011,0,GW.h
N/A,Biofuels/Biomass,Manitoba,HCP,2012,39,GW.h
N/A,Biofuels/Biomass,Manitoba,HCP,2013,42,GW.h
N/A,Biofuels/Biomass,Manitoba,HCP,2014,57,GW.h
N/A,Biofuels/Biomass,Manitoba,HCP,2015,100,GW.h
N/A,Biofuels/Biomass,Manitoba,HCP,2016,78.286,GW.h
N/A,Biofuels/Biomass,Manitoba,HCP,2017,78.286,GW.h
N/A,Biofuels/Biomass,Manitoba,HCP,2018,78.286,GW.h
N/A,Biofuels/Biomass,Manitoba,HCP,2019,78.286,GW.h
N/A,Biofuels/Biomass,Manitoba,HCP,2020,78.286,GW.h
N/A,Biofuels/Biomass,Manitoba,HCP,2021,78.286,GW.h
N/A,Biofuels/Biomass,Manitoba,HCP,2022,78.286,GW.h
N/A,Biofuels/Biomass,Manitoba,HCP,2023,78.286,GW.h
N/A,Biofuels/Biomass,Manitoba,HCP,2024,78.286,GW.h
N/A,Biofuels/Biomass,Manitoba,HCP,2025,78.286,GW.h
N/A,Biofuels/Biomass,Manitoba,HCP,2026,78.286,GW.h
N/A,Biofuels/Biomass,Manitoba,HCP,2027,78.286,GW.h
N/A,Biofuels/Biomass,Manitoba,HCP,2028,78.286,GW.h
N/A,Biofuels/Biomass,Manitoba,HCP,2029,78.286,GW.h
N/A,Biofuels/Biomass,Manitoba,HCP,2030,78.286,GW.h
N/A,Biofuels/Biomass,Manitoba,HCP,2031,78.286,GW.h
N/A,Biofuels/Biomass,Manitoba,HCP,2032,78.286,GW.h
N/A,Biofuels/Biomass,Manitoba,HCP,2033,78.286,GW.h
N/A,Biofuels/Biomass,Manitoba,HCP,2034,78.286,GW.h
N/A,Biofuels/Biomass,Manitoba,HCP,2035,78.286,GW.h
N/A,Biofuels/Biomass,Manitoba,HCP,2036,78.286,GW.h
N/A,Biofuels/Biomass,Manitoba,HCP,2037,78.286,GW.h
N/A,Biofuels/Biomass,Manitoba,HCP,2038,78.286,GW.h
N/A,Biofuels/Biomass,Manitoba,HCP,2039,78.286,GW.h
N/A,Biofuels/Biomass,Manitoba,HCP,2040,78.286,GW.h
N/A,Nuclear,Manitoba,HCP,2005,0,GW.h
N/A,Nuclear,Manitoba,HCP,2006,0,GW.h
N/A,Nuclear,Manitoba,HCP,2007,0,GW.h
N/A,Nuclear,Manitoba,HCP,2008,0,GW.h
N/A,Nuclear,Manitoba,HCP,2009,0,GW.h
N/A,Nuclear,Manitoba,HCP,2010,0,GW.h
N/A,Nuclear,Manitoba,HCP,2011,0,GW.h
N/A,Nuclear,Manitoba,HCP,2012,0,GW.h
N/A,Nuclear,Manitoba,HCP,2013,0,GW.h
N/A,Nuclear,Manitoba,HCP,2014,0,GW.h
N/A,Nuclear,Manitoba,HCP,2015,0,GW.h
N/A,Nuclear,Manitoba,HCP,2016,0,GW.h
N/A,Nuclear,Manitoba,HCP,2017,0,GW.h
N/A,Nuclear,Manitoba,HCP,2018,0,GW.h
N/A,Nuclear,Manitoba,HCP,2019,0,GW.h
N/A,Nuclear,Manitoba,HCP,2020,0,GW.h
N/A,Nuclear,Manitoba,HCP,2021,0,GW.h
N/A,Nuclear,Manitoba,HCP,2022,0,GW.h
N/A,Nuclear,Manitoba,HCP,2023,0,GW.h
N/A,Nuclear,Manitoba,HCP,2024,0,GW.h
N/A,Nuclear,Manitoba,HCP,2025,0,GW.h
N/A,Nuclear,Manitoba,HCP,2026,0,GW.h
N/A,Nuclear,Manitoba,HCP,2027,0,GW.h
N/A,Nuclear,Manitoba,HCP,2028,0,GW.h
N/A,Nuclear,Manitoba,HCP,2029,0,GW.h
N/A,Nuclear,Manitoba,HCP,2030,0,GW.h
N/A,Nuclear,Manitoba,HCP,2031,0,GW.h
N/A,Nuclear,Manitoba,HCP,2032,0,GW.h
N/A,Nuclear,Manitoba,HCP,2033,0,GW.h
N/A,Nuclear,Manitoba,HCP,2034,0,GW.h
N/A,Nuclear,Manitoba,HCP,2035,0,GW.h
N/A,Nuclear,Manitoba,HCP,2036,0,GW.h
N/A,Nuclear,Manitoba,HCP,2037,0,GW.h
N/A,Nuclear,Manitoba,HCP,2038,0,GW.h
N/A,Nuclear,Manitoba,HCP,2039,0,GW.h
N/A,Nuclear,Manitoba,HCP,2040,0,GW.h
N/A,Coal,Manitoba,HCP,2005,421.1,GW.h
N/A,Coal,Manitoba,HCP,2006,323,GW.h
N/A,Coal,Manitoba,HCP,2007,388.2,GW.h
N/A,Coal,Manitoba,HCP,2008,387.4,GW.h
N/A,Coal,Manitoba,HCP,2009,140.4,GW.h
N/A,Coal,Manitoba,HCP,2010,44.4,GW.h
N/A,Coal,Manitoba,HCP,2011,49.7,GW.h
N/A,Coal,Manitoba,HCP,2012,51.5,GW.h
N/A,Coal,Manitoba,HCP,2013,65.4,GW.h
N/A,Coal,Manitoba,HCP,2014,68.9,GW.h
N/A,Coal,Manitoba,HCP,2015,106.3,GW.h
N/A,Coal,Manitoba,HCP,2016,104.026,GW.h
N/A,Coal,Manitoba,HCP,2017,104.026,GW.h
N/A,Coal,Manitoba,HCP,2018,104.026,GW.h
N/A,Coal,Manitoba,HCP,2019,104.026,GW.h
N/A,Coal,Manitoba,HCP,2020,0,GW.h
N/A,Coal,Manitoba,HCP,2021,0,GW.h
N/A,Coal,Manitoba,HCP,2022,0,GW.h
N/A,Coal,Manitoba,HCP,2023,0,GW.h
N/A,Coal,Manitoba,HCP,2024,0,GW.h
N/A,Coal,Manitoba,HCP,2025,0,GW.h
N/A,Coal,Manitoba,HCP,2026,0,GW.h
N/A,Coal,Manitoba,HCP,2027,0,GW.h
N/A,Coal,Manitoba,HCP,2028,0,GW.h
N/A,Coal,Manitoba,HCP,2029,0,GW.h
N/A,Coal,Manitoba,HCP,2030,0,GW.h
N/A,Coal,Manitoba,HCP,2031,0,GW.h
N/A,Coal,Manitoba,HCP,2032,0,GW.h
N/A,Coal,Manitoba,HCP,2033,0,GW.h
N/A,Coal,Manitoba,HCP,2034,0,GW.h
N/A,Coal,Manitoba,HCP,2035,0,GW.h
N/A,Coal,Manitoba,HCP,2036,0,GW.h
N/A,Coal,Manitoba,HCP,2037,0,GW.h
N/A,Coal,Manitoba,HCP,2038,0,GW.h
N/A,Coal,Manitoba,HCP,2039,0,GW.h
N/A,Coal,Manitoba,HCP,2040,0,GW.h
N/A,Natural Gas,Manitoba,HCP,2005,10.6,GW.h
N/A,Natural Gas,Manitoba,HCP,2006,51.4,GW.h
N/A,Natural Gas,Manitoba,HCP,2007,68.8,GW.h
N/A,Natural Gas,Manitoba,HCP,2008,20.6,GW.h
N/A,Natural Gas,Manitoba,HCP,2009,39.4,GW.h
N/A,Natural Gas,Manitoba,HCP,2010,22.9,GW.h
N/A,Natural Gas,Manitoba,HCP,2011,41.1,GW.h
N/A,Natural Gas,Manitoba,HCP,2012,40.8872,GW.h
N/A,Natural Gas,Manitoba,HCP,2013,23.9582,GW.h
N/A,Natural Gas,Manitoba,HCP,2014,25.2479,GW.h
N/A,Natural Gas,Manitoba,HCP,2015,183,GW.h
N/A,Natural Gas,Manitoba,HCP,2016,19.1982,GW.h
N/A,Natural Gas,Manitoba,HCP,2017,24.2494,GW.h
N/A,Natural Gas,Manitoba,HCP,2018,276.3054,GW.h
N/A,Natural Gas,Manitoba,HCP,2019,66.6831,GW.h
N/A,Natural Gas,Manitoba,HCP,2020,218.3018,GW.h
N/A,Natural Gas,Manitoba,HCP,2021,149.2578,GW.h
N/A,Natural Gas,Manitoba,HCP,2022,218.5318,GW.h
N/A,Natural Gas,Manitoba,HCP,2023,229.2981,GW.h
N/A,Natural Gas,Manitoba,HCP,2024,230.3417,GW.h
N/A,Natural Gas,Manitoba,HCP,2025,230.747,GW.h
N/A,Natural Gas,Manitoba,HCP,2026,142.4442,GW.h
N/A,Natural Gas,Manitoba,HCP,2027,25.6586,GW.h
N/A,Natural Gas,Manitoba,HCP,2028,25.6586,GW.h
N/A,Natural Gas,Manitoba,HCP,2029,13.8002,GW.h
N/A,Natural Gas,Manitoba,HCP,2030,13.8002,GW.h
N/A,Natural Gas,Manitoba,HCP,2031,13.8002,GW.h
N/A,Natural Gas,Manitoba,HCP,2032,13.8002,GW.h
N/A,Natural Gas,Manitoba,HCP,2033,13.8002,GW.h
N/A,Natural Gas,Manitoba,HCP,2034,13.8002,GW.h
N/A,Natural Gas,Manitoba,HCP,2035,13.8002,GW.h
N/A,Natural Gas,Manitoba,HCP,2036,13.8002,GW.h
N/A,Natural Gas,Manitoba,HCP,2037,13.8002,GW.h
N/A,Natural Gas,Manitoba,HCP,2038,13.8002,GW.h
N/A,Natural Gas,Manitoba,HCP,2039,13.8002,GW.h
N/A,Natural Gas,Manitoba,HCP,2040,13.8002,GW.h
N/A,Oil Products,Manitoba,HCP,2005,31.5,GW.h
N/A,Oil Products,Manitoba,HCP,2006,40.7,GW.h
N/A,Oil Products,Manitoba,HCP,2007,107.2,GW.h
N/A,Oil Products,Manitoba,HCP,2008,115.3,GW.h
N/A,Oil Products,Manitoba,HCP,2009,92.1,GW.h
N/A,Oil Products,Manitoba,HCP,2010,77.6,GW.h
N/A,Oil Products,Manitoba,HCP,2011,70.8,GW.h
N/A,Oil Products,Manitoba,HCP,2012,21.5,GW.h
N/A,Oil Products,Manitoba,HCP,2013,9.3,GW.h
N/A,Oil Products,Manitoba,HCP,2014,12.4,GW.h
N/A,Oil Products,Manitoba,HCP,2015,43.1,GW.h
N/A,Oil Products,Manitoba,HCP,2016,2.174,GW.h
N/A,Oil Products,Manitoba,HCP,2017,2.1821,GW.h
N/A,Oil Products,Manitoba,HCP,2018,8.7005,GW.h
N/A,Oil Products,Manitoba,HCP,2019,2.7358,GW.h
N/A,Oil Products,Manitoba,HCP,2020,8.0635,GW.h
N/A,Oil Products,Manitoba,HCP,2021,2.9756,GW.h
N/A,Oil Products,Manitoba,HCP,2022,7.7654,GW.h
N/A,Oil Products,Manitoba,HCP,2023,7.7654,GW.h
N/A,Oil Products,Manitoba,HCP,2024,7.7805,GW.h
N/A,Oil Products,Manitoba,HCP,2025,7.7805,GW.h
N/A,Oil Products,Manitoba,HCP,2026,5.7662,GW.h
N/A,Oil Products,Manitoba,HCP,2027,0.1998,GW.h
N/A,Oil Products,Manitoba,HCP,2028,0.1998,GW.h
N/A,Oil Products,Manitoba,HCP,2029,0.1998,GW.h
N/A,Oil Products,Manitoba,HCP,2030,0.1998,GW.h
N/A,Oil Products,Manitoba,HCP,2031,0.1998,GW.h
N/A,Oil Products,Manitoba,HCP,2032,0.1998,GW.h
N/A,Oil Products,Manitoba,HCP,2033,0.1998,GW.h
N/A,Oil Products,Manitoba,HCP,2034,0.1998,GW.h
N/A,Oil Products,Manitoba,HCP,2035,0.1998,GW.h
N/A,Oil Products,Manitoba,HCP,2036,0.1998,GW.h
N/A,Oil Products,Manitoba,HCP,2037,0.1998,GW.h
N/A,Oil Products,Manitoba,HCP,2038,0.1998,GW.h
N/A,Oil Products,Manitoba,HCP,2039,0.1998,GW.h
N/A,Oil Products,Manitoba,HCP,2040,0.1998,GW.h
N/A,Crude Oil,Manitoba,HCP,2005,0,GW.h
N/A,Crude Oil,Manitoba,HCP,2006,0,GW.h
N/A,Crude Oil,Manitoba,HCP,2007,0,GW.h
N/A,Crude Oil,Manitoba,HCP,2008,0,GW.h
N/A,Crude Oil,Manitoba,HCP,2009,0,GW.h
N/A,Crude Oil,Manitoba,HCP,2010,0,GW.h
N/A,Crude Oil,Manitoba,HCP,2011,0,GW.h
N/A,Crude Oil,Manitoba,HCP,2012,0,GW.h
N/A,Crude Oil,Manitoba,HCP,2013,0,GW.h
N/A,Crude Oil,Manitoba,HCP,2014,0,GW.h
N/A,Crude Oil,Manitoba,HCP,2015,0,GW.h
N/A,Crude Oil,Manitoba,HCP,2016,0,GW.h
N/A,Crude Oil,Manitoba,HCP,2017,0,GW.h
N/A,Crude Oil,Manitoba,HCP,2018,0,GW.h
N/A,Crude Oil,Manitoba,HCP,2019,0,GW.h
N/A,Crude Oil,Manitoba,HCP,2020,0,GW.h
N/A,Crude Oil,Manitoba,HCP,2021,0,GW.h
N/A,Crude Oil,Manitoba,HCP,2022,0,GW.h
N/A,Crude Oil,Manitoba,HCP,2023,0,GW.h
N/A,Crude Oil,Manitoba,HCP,2024,0,GW.h
N/A,Crude Oil,Manitoba,HCP,2025,0,GW.h
N/A,Crude Oil,Manitoba,HCP,2026,0,GW.h
N/A,Crude Oil,Manitoba,HCP,2027,0,GW.h
N/A,Crude Oil,Manitoba,HCP,2028,0,GW.h
N/A,Crude Oil,Manitoba,HCP,2029,0,GW.h
N/A,Crude Oil,Manitoba,HCP,2030,0,GW.h
N/A,Crude Oil,Manitoba,HCP,2031,0,GW.h
N/A,Crude Oil,Manitoba,HCP,2032,0,GW.h
N/A,Crude Oil,Manitoba,HCP,2033,0,GW.h
N/A,Crude Oil,Manitoba,HCP,2034,0,GW.h
N/A,Crude Oil,Manitoba,HCP,2035,0,GW.h
N/A,Crude Oil,Manitoba,HCP,2036,0,GW.h
N/A,Crude Oil,Manitoba,HCP,2037,0,GW.h
N/A,Crude Oil,Manitoba,HCP,2038,0,GW.h
N/A,Crude Oil,Manitoba,HCP,2039,0,GW.h
N/A,Crude Oil,Manitoba,HCP,2040,0,GW.h
N/A,Electricity,Manitoba,HCP,2005,0,GW.h
N/A,Electricity,Manitoba,HCP,2006,0,GW.h
N/A,Electricity,Manitoba,HCP,2007,0,GW.h
N/A,Electricity,Manitoba,HCP,2008,0,GW.h
N/A,Electricity,Manitoba,HCP,2009,0,GW.h
N/A,Electricity,Manitoba,HCP,2010,0,GW.h
N/A,Electricity,Manitoba,HCP,2011,0,GW.h
N/A,Electricity,Manitoba,HCP,2012,0,GW.h
N/A,Electricity,Manitoba,HCP,2013,0,GW.h
N/A,Electricity,Manitoba,HCP,2014,0,GW.h
N/A,Electricity,Manitoba,HCP,2015,0,GW.h
N/A,Electricity,Manitoba,HCP,2016,0,GW.h
N/A,Electricity,Manitoba,HCP,2017,0,GW.h
N/A,Electricity,Manitoba,HCP,2018,0,GW.h
N/A,Electricity,Manitoba,HCP,2019,0,GW.h
N/A,Electricity,Manitoba,HCP,2020,0,GW.h
N/A,Electricity,Manitoba,HCP,2021,0,GW.h
N/A,Electricity,Manitoba,HCP,2022,0,GW.h
N/A,Electricity,Manitoba,HCP,2023,0,GW.h
N/A,Electricity,Manitoba,HCP,2024,0,GW.h
N/A,Electricity,Manitoba,HCP,2025,0,GW.h
N/A,Electricity,Manitoba,HCP,2026,0,GW.h
N/A,Electricity,Manitoba,HCP,2027,0,GW.h
N/A,Electricity,Manitoba,HCP,2028,0,GW.h
N/A,Electricity,Manitoba,HCP,2029,0,GW.h
N/A,Electricity,Manitoba,HCP,2030,0,GW.h
N/A,Electricity,Manitoba,HCP,2031,0,GW.h
N/A,Electricity,Manitoba,HCP,2032,0,GW.h
N/A,Electricity,Manitoba,HCP,2033,0,GW.h
N/A,Electricity,Manitoba,HCP,2034,0,GW.h
N/A,Electricity,Manitoba,HCP,2035,0,GW.h
N/A,Electricity,Manitoba,HCP,2036,0,GW.h
N/A,Electricity,Manitoba,HCP,2037,0,GW.h
N/A,Electricity,Manitoba,HCP,2038,0,GW.h
N/A,Electricity,Manitoba,HCP,2039,0,GW.h
N/A,Electricity,Manitoba,HCP,2040,0,GW.h
N/A,Total Generation,Manitoba,HCP,2005,36983.53,GW.h
N/A,Total Generation,Manitoba,HCP,2006,34423.1,GW.h
N/A,Total Generation,Manitoba,HCP,2007,34429.2,GW.h
N/A,Total Generation,Manitoba,HCP,2008,35561.3,GW.h
N/A,Total Generation,Manitoba,HCP,2009,34185.9,GW.h
N/A,Total Generation,Manitoba,HCP,2010,33756.9,GW.h
N/A,Total Generation,Manitoba,HCP,2011,35114.6,GW.h
N/A,Total Generation,Manitoba,HCP,2012,33214.8872,GW.h
N/A,Total Generation,Manitoba,HCP,2013,36345.6582,GW.h
N/A,Total Generation,Manitoba,HCP,2014,35569.5479,GW.h
N/A,Total Generation,Manitoba,HCP,2015,36066.74,GW.h
N/A,Total Generation,Manitoba,HCP,2016,35449.462,GW.h
N/A,Total Generation,Manitoba,HCP,2017,35568.4813,GW.h
N/A,Total Generation,Manitoba,HCP,2018,35834.3457,GW.h
N/A,Total Generation,Manitoba,HCP,2019,35669.1187,GW.h
N/A,Total Generation,Manitoba,HCP,2020,37807.9639,GW.h
N/A,Total Generation,Manitoba,HCP,2021,40442.1754,GW.h
N/A,Total Generation,Manitoba,HCP,2022,40621.4002,GW.h
N/A,Total Generation,Manitoba,HCP,2023,40632.1455,GW.h
N/A,Total Generation,Manitoba,HCP,2024,40738.3032,GW.h
N/A,Total Generation,Manitoba,HCP,2025,40738.7705,GW.h
N/A,Total Generation,Manitoba,HCP,2026,40963.7934,GW.h
N/A,Total Generation,Manitoba,HCP,2027,43746.5194,GW.h
N/A,Total Generation,Manitoba,HCP,2028,43746.5404,GW.h
N/A,Total Generation,Manitoba,HCP,2029,48099.013,GW.h
N/A,Total Generation,Manitoba,HCP,2030,48099.003,GW.h
N/A,Total Generation,Manitoba,HCP,2031,48204.111,GW.h
N/A,Total Generation,Manitoba,HCP,2032,48204.133,GW.h
N/A,Total Generation,Manitoba,HCP,2033,48309.242,GW.h
N/A,Total Generation,Manitoba,HCP,2034,48309.253,GW.h
N/A,Total Generation,Manitoba,HCP,2035,48309.222,GW.h
N/A,Total Generation,Manitoba,HCP,2036,48309.252,GW.h
N/A,Total Generation,Manitoba,HCP,2037,48309.232,GW.h
N/A,Total Generation,Manitoba,HCP,2038,48309.212,GW.h
N/A,Total Generation,Manitoba,HCP,2039,48309.252,GW.h
N/A,Total Generation,Manitoba,HCP,2040,48309.233,GW.h
N/A,Hydro,New Brunswick,HCP,2005,3875,GW.h
N/A,Hydro,New Brunswick,HCP,2006,3731,GW.h
N/A,Hydro,New Brunswick,HCP,2007,2793.761,GW.h
N/A,Hydro,New Brunswick,HCP,2008,3536.094,GW.h
N/A,Hydro,New Brunswick,HCP,2009,2964.241,GW.h
N/A,Hydro,New Brunswick,HCP,2010,3325.349,GW.h
N/A,Hydro,New Brunswick,HCP,2011,3921.287,GW.h
N/A,Hydro,New Brunswick,HCP,2012,2957.281,GW.h
N/A,Hydro,New Brunswick,HCP,2013,3410.312,GW.h
N/A,Hydro,New Brunswick,HCP,2014,2963.114,GW.h
N/A,Hydro,New Brunswick,HCP,2015,2612.425,GW.h
N/A,Hydro,New Brunswick,HCP,2016,3242,GW.h
N/A,Hydro,New Brunswick,HCP,2017,2612.418,GW.h
N/A,Hydro,New Brunswick,HCP,2018,2612.463,GW.h
N/A,Hydro,New Brunswick,HCP,2019,2612.42,GW.h
N/A,Hydro,New Brunswick,HCP,2020,2612.433,GW.h
N/A,Hydro,New Brunswick,HCP,2021,2612.414,GW.h
N/A,Hydro,New Brunswick,HCP,2022,2612.419,GW.h
N/A,Hydro,New Brunswick,HCP,2023,2612.43,GW.h
N/A,Hydro,New Brunswick,HCP,2024,2612.416,GW.h
N/A,Hydro,New Brunswick,HCP,2025,2612.442,GW.h
N/A,Hydro,New Brunswick,HCP,2026,2612.428,GW.h
N/A,Hydro,New Brunswick,HCP,2027,2612.426,GW.h
N/A,Hydro,New Brunswick,HCP,2028,2612.433,GW.h
N/A,Hydro,New Brunswick,HCP,2029,2612.425,GW.h
N/A,Hydro,New Brunswick,HCP,2030,2612.437,GW.h
N/A,Hydro,New Brunswick,HCP,2031,2612.428,GW.h
N/A,Hydro,New Brunswick,HCP,2032,2612.408,GW.h
N/A,Hydro,New Brunswick,HCP,2033,2612.428,GW.h
N/A,Hydro,New Brunswick,HCP,2034,2612.423,GW.h
N/A,Hydro,New Brunswick,HCP,2035,2612.447,GW.h
N/A,Hydro,New Brunswick,HCP,2036,2612.409,GW.h
N/A,Hydro,New Brunswick,HCP,2037,2612.411,GW.h
N/A,Hydro,New Brunswick,HCP,2038,2612.448,GW.h
N/A,Hydro,New Brunswick,HCP,2039,2612.426,GW.h
N/A,Hydro,New Brunswick,HCP,2040,2612.407,GW.h
N/A,Solar/Wind/Geothermal,New Brunswick,HCP,2005,0,GW.h
N/A,Solar/Wind/Geothermal,New Brunswick,HCP,2006,0,GW.h
N/A,Solar/Wind/Geothermal,New Brunswick,HCP,2007,0,GW.h
N/A,Solar/Wind/Geothermal,New Brunswick,HCP,2008,0,GW.h
N/A,Solar/Wind/Geothermal,New Brunswick,HCP,2009,270,GW.h
N/A,Solar/Wind/Geothermal,New Brunswick,HCP,2010,389,GW.h
N/A,Solar/Wind/Geothermal,New Brunswick,HCP,2011,693,GW.h
N/A,Solar/Wind/Geothermal,New Brunswick,HCP,2012,733,GW.h
N/A,Solar/Wind/Geothermal,New Brunswick,HCP,2013,737,GW.h
N/A,Solar/Wind/Geothermal,New Brunswick,HCP,2014,786,GW.h
N/A,Solar/Wind/Geothermal,New Brunswick,HCP,2015,737,GW.h
N/A,Solar/Wind/Geothermal,New Brunswick,HCP,2016,756,GW.h
N/A,Solar/Wind/Geothermal,New Brunswick,HCP,2017,770.5742,GW.h
N/A,Solar/Wind/Geothermal,New Brunswick,HCP,2018,770.5742,GW.h
N/A,Solar/Wind/Geothermal,New Brunswick,HCP,2019,770.5742,GW.h
N/A,Solar/Wind/Geothermal,New Brunswick,HCP,2020,852.7518,GW.h
N/A,Solar/Wind/Geothermal,New Brunswick,HCP,2021,852.7454,GW.h
N/A,Solar/Wind/Geothermal,New Brunswick,HCP,2022,852.7471,GW.h
N/A,Solar/Wind/Geothermal,New Brunswick,HCP,2023,852.7507,GW.h
N/A,Solar/Wind/Geothermal,New Brunswick,HCP,2024,852.7463,GW.h
N/A,Solar/Wind/Geothermal,New Brunswick,HCP,2025,1115.5566,GW.h
N/A,Solar/Wind/Geothermal,New Brunswick,HCP,2026,1115.5506,GW.h
N/A,Solar/Wind/Geothermal,New Brunswick,HCP,2027,1115.5494,GW.h
N/A,Solar/Wind/Geothermal,New Brunswick,HCP,2028,1115.5528,GW.h
N/A,Solar/Wind/Geothermal,New Brunswick,HCP,2029,1115.5491,GW.h
N/A,Solar/Wind/Geothermal,New Brunswick,HCP,2030,1378.3553,GW.h
N/A,Solar/Wind/Geothermal,New Brunswick,HCP,2031,1378.3503,GW.h
N/A,Solar/Wind/Geothermal,New Brunswick,HCP,2032,1378.3403,GW.h
N/A,Solar/Wind/Geothermal,New Brunswick,HCP,2033,1378.3514,GW.h
N/A,Solar/Wind/Geothermal,New Brunswick,HCP,2034,1378.3478,GW.h
N/A,Solar/Wind/Geothermal,New Brunswick,HCP,2035,1378.3602,GW.h
N/A,Solar/Wind/Geothermal,New Brunswick,HCP,2036,1378.3404,GW.h
N/A,Solar/Wind/Geothermal,New Brunswick,HCP,2037,1378.3416,GW.h
N/A,Solar/Wind/Geothermal,New Brunswick,HCP,2038,1378.3625,GW.h
N/A,Solar/Wind/Geothermal,New Brunswick,HCP,2039,1378.3491,GW.h
N/A,Solar/Wind/Geothermal,New Brunswick,HCP,2040,1378.3392,GW.h
N/A,Biofuels/Biomass,New Brunswick,HCP,2005,610,GW.h
N/A,Biofuels/Biomass,New Brunswick,HCP,2006,610,GW.h
N/A,Biofuels/Biomass,New Brunswick,HCP,2007,562,GW.h
N/A,Biofuels/Biomass,New Brunswick,HCP,2008,647,GW.h
N/A,Biofuels/Biomass,New Brunswick,HCP,2009,576,GW.h
N/A,Biofuels/Biomass,New Brunswick,HCP,2010,585,GW.h
N/A,Biofuels/Biomass,New Brunswick,HCP,2011,569,GW.h
N/A,Biofuels/Biomass,New Brunswick,HCP,2012,579,GW.h
N/A,Biofuels/Biomass,New Brunswick,HCP,2013,558,GW.h
N/A,Biofuels/Biomass,New Brunswick,HCP,2014,577,GW.h
N/A,Biofuels/Biomass,New Brunswick,HCP,2015,361,GW.h
N/A,Biofuels/Biomass,New Brunswick,HCP,2016,548,GW.h
N/A,Biofuels/Biomass,New Brunswick,HCP,2017,604.1373,GW.h
N/A,Biofuels/Biomass,New Brunswick,HCP,2018,604.1373,GW.h
N/A,Biofuels/Biomass,New Brunswick,HCP,2019,604.1373,GW.h
N/A,Biofuels/Biomass,New Brunswick,HCP,2020,604.1379,GW.h
N/A,Biofuels/Biomass,New Brunswick,HCP,2021,604.1375,GW.h
N/A,Biofuels/Biomass,New Brunswick,HCP,2022,604.1376,GW.h
N/A,Biofuels/Biomass,New Brunswick,HCP,2023,604.1378,GW.h
N/A,Biofuels/Biomass,New Brunswick,HCP,2024,604.1376,GW.h
N/A,Biofuels/Biomass,New Brunswick,HCP,2025,604.1381,GW.h
N/A,Biofuels/Biomass,New Brunswick,HCP,2026,604.1378,GW.h
N/A,Biofuels/Biomass,New Brunswick,HCP,2027,604.1378,GW.h
N/A,Biofuels/Biomass,New Brunswick,HCP,2028,604.1379,GW.h
N/A,Biofuels/Biomass,New Brunswick,HCP,2029,604.1378,GW.h
N/A,Biofuels/Biomass,New Brunswick,HCP,2030,604.138,GW.h
N/A,Biofuels/Biomass,New Brunswick,HCP,2031,604.1378,GW.h
N/A,Biofuels/Biomass,New Brunswick,HCP,2032,604.1374,GW.h
N/A,Biofuels/Biomass,New Brunswick,HCP,2033,604.1378,GW.h
N/A,Biofuels/Biomass,New Brunswick,HCP,2034,604.1377,GW.h
N/A,Biofuels/Biomass,New Brunswick,HCP,2035,604.1382,GW.h
N/A,Biofuels/Biomass,New Brunswick,HCP,2036,604.1374,GW.h
N/A,Biofuels/Biomass,New Brunswick,HCP,2037,604.1374,GW.h
