Sector,Source,Area,Case,Year,Data,Unit
N/A,Natural Gas,New Brunswick,Low,2036,540.1123,GW.h
N/A,Natural Gas,New Brunswick,Low,2037,541.116,GW.h
N/A,Natural Gas,New Brunswick,Low,2038,541.856,GW.h
N/A,Natural Gas,New Brunswick,Low,2039,542.0632,GW.h
N/A,Natural Gas,New Brunswick,Low,2040,19.1606,GW.h
N/A,Natural Gas,Newfoundland and Labrador,Low,2005,269,GW.h
N/A,Natural Gas,Newfoundland and Labrador,Low,2006,280,GW.h
N/A,Natural Gas,Newfoundland and Labrador,Low,2007,238,GW.h
N/A,Natural Gas,Newfoundland and Labrador,Low,2008,467.1,GW.h
N/A,Natural Gas,Newfoundland and Labrador,Low,2009,443.1059,GW.h
N/A,Natural Gas,Newfoundland and Labrador,Low,2010,464.5614,GW.h
N/A,Natural Gas,Newfoundland and Labrador,Low,2011,455.865,GW.h
N/A,Natural Gas,Newfoundland and Labrador,Low,2012,414.0191,GW.h
N/A,Natural Gas,Newfoundland and Labrador,Low,2013,450.363,GW.h
N/A,Natural Gas,Newfoundland and Labrador,Low,2014,507.3769,GW.h
N/A,Natural Gas,Newfoundland and Labrador,Low,2015,513.2244,GW.h
N/A,Natural Gas,Newfoundland and Labrador,Low,2016,511.5112,GW.h
N/A,Natural Gas,Newfoundland and Labrador,Low,2017,656.0187,GW.h
N/A,Natural Gas,Newfoundland and Labrador,Low,2018,641.0029,GW.h
N/A,Natural Gas,Newfoundland and Labrador,Low,2019,654.8522,GW.h
N/A,Natural Gas,Newfoundland and Labrador,Low,2020,644.0359,GW.h
N/A,Natural Gas,Newfoundland and Labrador,Low,2021,638.9584,GW.h
N/A,Natural Gas,Newfoundland and Labrador,Low,2022,637.1367,GW.h
N/A,Natural Gas,Newfoundland and Labrador,Low,2023,632.6349,GW.h
N/A,Natural Gas,Newfoundland and Labrador,Low,2024,622.1255,GW.h
N/A,Natural Gas,Newfoundland and Labrador,Low,2025,613.9074,GW.h
N/A,Natural Gas,Newfoundland and Labrador,Low,2026,601.8751,GW.h
N/A,Natural Gas,Newfoundland and Labrador,Low,2027,590.7524,GW.h
N/A,Natural Gas,Newfoundland and Labrador,Low,2028,343.5386,GW.h
N/A,Natural Gas,Newfoundland and Labrador,Low,2029,337.2199,GW.h
N/A,Natural Gas,Newfoundland and Labrador,Low,2030,330.8229,GW.h
N/A,Natural Gas,Newfoundland and Labrador,Low,2031,324.6852,GW.h
N/A,Natural Gas,Newfoundland and Labrador,Low,2032,319.0592,GW.h
N/A,Natural Gas,Newfoundland and Labrador,Low,2033,313.9532,GW.h
N/A,Natural Gas,Newfoundland and Labrador,Low,2034,309.3082,GW.h
N/A,Natural Gas,Newfoundland and Labrador,Low,2035,305.9069,GW.h
N/A,Natural Gas,Newfoundland and Labrador,Low,2036,303.0663,GW.h
N/A,Natural Gas,Newfoundland and Labrador,Low,2037,300.5269,GW.h
N/A,Natural Gas,Newfoundland and Labrador,Low,2038,298.5498,GW.h
N/A,Natural Gas,Newfoundland and Labrador,Low,2039,296.3184,GW.h
N/A,Natural Gas,Newfoundland and Labrador,Low,2040,295.5494,GW.h
N/A,Natural Gas,Nova Scotia,Low,2005,882.5856,GW.h
N/A,Natural Gas,Nova Scotia,Low,2006,882.5856,GW.h
N/A,Natural Gas,Nova Scotia,Low,2007,882.5856,GW.h
N/A,Natural Gas,Nova Scotia,Low,2008,1258.222,GW.h
N/A,Natural Gas,Nova Scotia,Low,2009,1613.187,GW.h
N/A,Natural Gas,Nova Scotia,Low,2010,2277.922,GW.h
N/A,Natural Gas,Nova Scotia,Low,2011,2488.052,GW.h
N/A,Natural Gas,Nova Scotia,Low,2012,2140.53,GW.h
N/A,Natural Gas,Nova Scotia,Low,2013,1347.913,GW.h
N/A,Natural Gas,Nova Scotia,Low,2014,844.5476,GW.h
N/A,Natural Gas,Nova Scotia,Low,2015,864.8645,GW.h
N/A,Natural Gas,Nova Scotia,Low,2016,860.5916,GW.h
N/A,Natural Gas,Nova Scotia,Low,2017,854.7075,GW.h
N/A,Natural Gas,Nova Scotia,Low,2018,850.7307,GW.h
N/A,Natural Gas,Nova Scotia,Low,2019,845.2221,GW.h
N/A,Natural Gas,Nova Scotia,Low,2020,829.3831,GW.h
N/A,Natural Gas,Nova Scotia,Low,2021,838.2784,GW.h
N/A,Natural Gas,Nova Scotia,Low,2022,848.2423,GW.h
N/A,Natural Gas,Nova Scotia,Low,2023,844.2576,GW.h
N/A,Natural Gas,Nova Scotia,Low,2024,852.6881,GW.h
N/A,Natural Gas,Nova Scotia,Low,2025,688.1555,GW.h
N/A,Natural Gas,Nova Scotia,Low,2026,1894.554,GW.h
N/A,Natural Gas,Nova Scotia,Low,2027,1906.461,GW.h
N/A,Natural Gas,Nova Scotia,Low,2028,1915.766,GW.h
N/A,Natural Gas,Nova Scotia,Low,2029,2250.019,GW.h
N/A,Natural Gas,Nova Scotia,Low,2030,2247.653,GW.h
N/A,Natural Gas,Nova Scotia,Low,2031,2488.221,GW.h
N/A,Natural Gas,Nova Scotia,Low,2032,2345.449,GW.h
N/A,Natural Gas,Nova Scotia,Low,2033,2363.688,GW.h
N/A,Natural Gas,Nova Scotia,Low,2034,3356.542,GW.h
N/A,Natural Gas,Nova Scotia,Low,2035,3479.366,GW.h
N/A,Natural Gas,Nova Scotia,Low,2036,3613.177,GW.h
N/A,Natural Gas,Nova Scotia,Low,2037,3653.638,GW.h
N/A,Natural Gas,Nova Scotia,Low,2038,3684.136,GW.h
N/A,Natural Gas,Nova Scotia,Low,2039,3938.291,GW.h
N/A,Natural Gas,Nova Scotia,Low,2040,3936.584,GW.h
N/A,Natural Gas,Nunavut,Low,2005,0,GW.h
N/A,Natural Gas,Nunavut,Low,2006,0,GW.h
N/A,Natural Gas,Nunavut,Low,2007,0,GW.h
N/A,Natural Gas,Nunavut,Low,2008,0,GW.h
N/A,Natural Gas,Nunavut,Low,2009,0,GW.h
N/A,Natural Gas,Nunavut,Low,2010,0,GW.h
N/A,Natural Gas,Nunavut,Low,2011,0,GW.h
N/A,Natural Gas,Nunavut,Low,2012,0,GW.h
N/A,Natural Gas,Nunavut,Low,2013,0,GW.h
N/A,Natural Gas,Nunavut,Low,2014,0,GW.h
N/A,Natural Gas,Nunavut,Low,2015,0,GW.h
N/A,Natural Gas,Nunavut,Low,2016,0,GW.h
N/A,Natural Gas,Nunavut,Low,2017,0,GW.h
N/A,Natural Gas,Nunavut,Low,2018,0,GW.h
N/A,Natural Gas,Nunavut,Low,2019,0,GW.h
N/A,Natural Gas,Nunavut,Low,2020,0,GW.h
N/A,Natural Gas,Nunavut,Low,2021,0,GW.h
N/A,Natural Gas,Nunavut,Low,2022,0,GW.h
N/A,Natural Gas,Nunavut,Low,2023,0,GW.h
N/A,Natural Gas,Nunavut,Low,2024,0,GW.h
N/A,Natural Gas,Nunavut,Low,2025,0,GW.h
N/A,Natural Gas,Nunavut,Low,2026,0,GW.h
N/A,Natural Gas,Nunavut,Low,2027,0,GW.h
N/A,Natural Gas,Nunavut,Low,2028,0,GW.h
N/A,Natural Gas,Nunavut,Low,2029,0,GW.h
N/A,Natural Gas,Nunavut,Low,2030,0,GW.h
N/A,Natural Gas,Nunavut,Low,2031,0,GW.h
N/A,Natural Gas,Nunavut,Low,2032,0,GW.h
N/A,Natural Gas,Nunavut,Low,2033,0,GW.h
N/A,Natural Gas,Nunavut,Low,2034,0,GW.h
N/A,Natural Gas,Nunavut,Low,2035,0,GW.h
N/A,Natural Gas,Nunavut,Low,2036,0,GW.h
N/A,Natural Gas,Nunavut,Low,2037,0,GW.h
N/A,Natural Gas,Nunavut,Low,2038,0,GW.h
N/A,Natural Gas,Nunavut,Low,2039,0,GW.h
N/A,Natural Gas,Nunavut,Low,2040,0,GW.h
N/A,Natural Gas,Northwest Territories,Low,2005,154,GW.h
N/A,Natural Gas,Northwest Territories,Low,2006,154,GW.h
N/A,Natural Gas,Northwest Territories,Low,2007,154,GW.h
N/A,Natural Gas,Northwest Territories,Low,2008,139,GW.h
N/A,Natural Gas,Northwest Territories,Low,2009,96,GW.h
N/A,Natural Gas,Northwest Territories,Low,2010,27,GW.h
N/A,Natural Gas,Northwest Territories,Low,2011,33,GW.h
N/A,Natural Gas,Northwest Territories,Low,2012,14,GW.h
N/A,Natural Gas,Northwest Territories,Low,2013,104,GW.h
N/A,Natural Gas,Northwest Territories,Low,2014,29,GW.h
N/A,Natural Gas,Northwest Territories,Low,2015,84.7325,GW.h
N/A,Natural Gas,Northwest Territories,Low,2016,56.8317,GW.h
N/A,Natural Gas,Northwest Territories,Low,2017,5.3257,GW.h
N/A,Natural Gas,Northwest Territories,Low,2018,5.957,GW.h
N/A,Natural Gas,Northwest Territories,Low,2019,0.5895,GW.h
N/A,Natural Gas,Northwest Territories,Low,2020,0.2518,GW.h
N/A,Natural Gas,Northwest Territories,Low,2021,0.1219,GW.h
N/A,Natural Gas,Northwest Territories,Low,2022,0,GW.h
N/A,Natural Gas,Northwest Territories,Low,2023,0,GW.h
N/A,Natural Gas,Northwest Territories,Low,2024,0,GW.h
N/A,Natural Gas,Northwest Territories,Low,2025,0,GW.h
N/A,Natural Gas,Northwest Territories,Low,2026,0,GW.h
N/A,Natural Gas,Northwest Territories,Low,2027,0,GW.h
N/A,Natural Gas,Northwest Territories,Low,2028,0,GW.h
N/A,Natural Gas,Northwest Territories,Low,2029,10.7462,GW.h
N/A,Natural Gas,Northwest Territories,Low,2030,1.08,GW.h
N/A,Natural Gas,Northwest Territories,Low,2031,0.9859,GW.h
N/A,Natural Gas,Northwest Territories,Low,2032,0.8948,GW.h
N/A,Natural Gas,Northwest Territories,Low,2033,0.7989,GW.h
N/A,Natural Gas,Northwest Territories,Low,2034,0.6964,GW.h
N/A,Natural Gas,Northwest Territories,Low,2035,0.4879,GW.h
N/A,Natural Gas,Northwest Territories,Low,2036,0.3692,GW.h
N/A,Natural Gas,Northwest Territories,Low,2037,0.2457,GW.h
N/A,Natural Gas,Northwest Territories,Low,2038,0.1805,GW.h
N/A,Natural Gas,Northwest Territories,Low,2039,0.3463,GW.h
N/A,Natural Gas,Northwest Territories,Low,2040,0.2743,GW.h
N/A,Natural Gas,Ontario,Low,2005,13081.8,GW.h
N/A,Natural Gas,Ontario,Low,2006,11938.9,GW.h
N/A,Natural Gas,Ontario,Low,2007,13138,GW.h
N/A,Natural Gas,Ontario,Low,2008,11021.3,GW.h
N/A,Natural Gas,Ontario,Low,2009,11711.6,GW.h
N/A,Natural Gas,Ontario,Low,2010,17499.6,GW.h
N/A,Natural Gas,Ontario,Low,2011,24872.1,GW.h
N/A,Natural Gas,Ontario,Low,2012,23974.1,GW.h
N/A,Natural Gas,Ontario,Low,2013,19112.2,GW.h
N/A,Natural Gas,Ontario,Low,2014,16316.7,GW.h
N/A,Natural Gas,Ontario,Low,2015,12174.17,GW.h
N/A,Natural Gas,Ontario,Low,2016,12065.78,GW.h
N/A,Natural Gas,Ontario,Low,2017,10964.66,GW.h
N/A,Natural Gas,Ontario,Low,2018,11994.58,GW.h
N/A,Natural Gas,Ontario,Low,2019,12172.04,GW.h
N/A,Natural Gas,Ontario,Low,2020,19794.54,GW.h
N/A,Natural Gas,Ontario,Low,2021,19701.11,GW.h
N/A,Natural Gas,Ontario,Low,2022,22815.08,GW.h
N/A,Natural Gas,Ontario,Low,2023,28662.64,GW.h
N/A,Natural Gas,Ontario,Low,2024,29515.38,GW.h
N/A,Natural Gas,Ontario,Low,2025,30398.45,GW.h
N/A,Natural Gas,Ontario,Low,2026,30709.78,GW.h
N/A,Natural Gas,Ontario,Low,2027,33746.67,GW.h
N/A,Natural Gas,Ontario,Low,2028,31858.4,GW.h
N/A,Natural Gas,Ontario,Low,2029,38121.43,GW.h
N/A,Natural Gas,Ontario,Low,2030,32836.21,GW.h
N/A,Natural Gas,Ontario,Low,2031,33277.02,GW.h
N/A,Natural Gas,Ontario,Low,2032,32825.93,GW.h
N/A,Natural Gas,Ontario,Low,2033,33426.15,GW.h
N/A,Natural Gas,Ontario,Low,2034,31090.65,GW.h
N/A,Natural Gas,Ontario,Low,2035,31262.27,GW.h
N/A,Natural Gas,Ontario,Low,2036,31880.31,GW.h
N/A,Natural Gas,Ontario,Low,2037,32443.2,GW.h
N/A,Natural Gas,Ontario,Low,2038,33321.61,GW.h
N/A,Natural Gas,Ontario,Low,2039,34105.02,GW.h
N/A,Natural Gas,Ontario,Low,2040,34919.05,GW.h
N/A,Natural Gas,Prince Edward Island,Low,2005,0,GW.h
N/A,Natural Gas,Prince Edward Island,Low,2006,0,GW.h
N/A,Natural Gas,Prince Edward Island,Low,2007,0,GW.h
N/A,Natural Gas,Prince Edward Island,Low,2008,0,GW.h
N/A,Natural Gas,Prince Edward Island,Low,2009,0,GW.h
N/A,Natural Gas,Prince Edward Island,Low,2010,0,GW.h
N/A,Natural Gas,Prince Edward Island,Low,2011,0,GW.h
N/A,Natural Gas,Prince Edward Island,Low,2012,0,GW.h
N/A,Natural Gas,Prince Edward Island,Low,2013,0,GW.h
N/A,Natural Gas,Prince Edward Island,Low,2014,0,GW.h
N/A,Natural Gas,Prince Edward Island,Low,2015,0,GW.h
N/A,Natural Gas,Prince Edward Island,Low,2016,0,GW.h
N/A,Natural Gas,Prince Edward Island,Low,2017,0,GW.h
N/A,Natural Gas,Prince Edward Island,Low,2018,0,GW.h
N/A,Natural Gas,Prince Edward Island,Low,2019,0,GW.h
N/A,Natural Gas,Prince Edward Island,Low,2020,0,GW.h
N/A,Natural Gas,Prince Edward Island,Low,2021,0,GW.h
N/A,Natural Gas,Prince Edward Island,Low,2022,0,GW.h
N/A,Natural Gas,Prince Edward Island,Low,2023,0,GW.h
N/A,Natural Gas,Prince Edward Island,Low,2024,0,GW.h
N/A,Natural Gas,Prince Edward Island,Low,2025,0,GW.h
N/A,Natural Gas,Prince Edward Island,Low,2026,0,GW.h
N/A,Natural Gas,Prince Edward Island,Low,2027,0,GW.h
N/A,Natural Gas,Prince Edward Island,Low,2028,0,GW.h
N/A,Natural Gas,Prince Edward Island,Low,2029,0,GW.h
N/A,Natural Gas,Prince Edward Island,Low,2030,0,GW.h
N/A,Natural Gas,Prince Edward Island,Low,2031,0,GW.h
N/A,Natural Gas,Prince Edward Island,Low,2032,0,GW.h
N/A,Natural Gas,Prince Edward Island,Low,2033,0,GW.h
N/A,Natural Gas,Prince Edward Island,Low,2034,0,GW.h
N/A,Natural Gas,Prince Edward Island,Low,2035,0,GW.h
N/A,Natural Gas,Prince Edward Island,Low,2036,0,GW.h
N/A,Natural Gas,Prince Edward Island,Low,2037,0,GW.h
N/A,Natural Gas,Prince Edward Island,Low,2038,0,GW.h
N/A,Natural Gas,Prince Edward Island,Low,2039,0,GW.h
N/A,Natural Gas,Prince Edward Island,Low,2040,0,GW.h
N/A,Natural Gas,Quebec,Low,2005,225.3974,GW.h
N/A,Natural Gas,Quebec,Low,2006,4588.361,GW.h
N/A,Natural Gas,Quebec,Low,2007,4588.361,GW.h
N/A,Natural Gas,Quebec,Low,2008,1403.599,GW.h
N/A,Natural Gas,Quebec,Low,2009,357.1578,GW.h
N/A,Natural Gas,Quebec,Low,2010,218.3051,GW.h
N/A,Natural Gas,Quebec,Low,2011,207.7254,GW.h
N/A,Natural Gas,Quebec,Low,2012,200.3928,GW.h
N/A,Natural Gas,Quebec,Low,2013,211.0478,GW.h
N/A,Natural Gas,Quebec,Low,2014,342.7381,GW.h
N/A,Natural Gas,Quebec,Low,2015,326.4741,GW.h
N/A,Natural Gas,Quebec,Low,2016,318.0658,GW.h
N/A,Natural Gas,Quebec,Low,2017,306.4878,GW.h
N/A,Natural Gas,Quebec,Low,2018,317.8725,GW.h
N/A,Natural Gas,Quebec,Low,2019,321.8622,GW.h
N/A,Natural Gas,Quebec,Low,2020,323.8126,GW.h
